_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,recno,Name,Band,RAJ2000,DEJ2000,PA,h,e_h,z0,e_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,preferred_name,catalog_name_normalized,z0_over_h,h_over_z0,thickness_flag
204.22211147,+72.25095444,172.82986500,+28.38305694,172.16945881,+28.65896838,161.63185153,+23.10749027,7185,EON_172.830_28.383,r,172.829865,28.383057,88.25,3.84,0.25,1.89,0.17,20.5,0.31,0.092,15.78,0.22,SC,8873.0,PGC1834203,NED,PGC1834203,PGC1834203,0.4921875,2.0317460317460316,thick_like
221.00498514,+71.45986730,172.84256000,+23.11494611,172.18631528,+23.39087398,164.02172568,+18.33664991,7188,EON_172.843_23.115,r,172.84256,23.114946,78.86,23.65,0.52,3.42,0.27,23.46,0.1,0.044,14.96,0.04,SD,2891.0,UGC06509,NED,UGC06509,UGC06509,0.14460887949260043,6.9152046783625725,intermediate
180.56105179,+70.85583844,172.85223389,+35.94665111,172.18516239,+36.22256519,157.91510092,+29.90224967,7191,EON_172.852_35.947,r,172.852234,35.946651,41.72,5.14,0.29,1.94,0.15,21.65,0.12,0.079,15.97,0.14,SC,2504.0,PGC035526,NED,PGC35526,PGC35526,0.377431906614786,2.649484536082474,thick_like
254.38167182,+63.14474182,172.86102306,+08.08659194,172.21513272,+08.36255671,170.24779881,+04.59540454,7194,EON_172.861_8.087,r,172.861023,8.086592,124.85,4.18,0.25,1.3,0.09,21.64,0.28,0.043,16.59,0.15,SB,,PGC1338619,NED,PGC1338619,PGC1338619,0.31100478468899523,3.215384615384615,thick_like
263.58638025,+57.52042832,172.95253000,+00.86320194,172.31124026,+01.13923669,173.18754898,-02.00440831,7197,EON_172.953_0.863,r,172.95253,0.863202,142.88,5.34,0.09,1.51,0.09,21.54,0.09,-0.072,16.05,0.19,SC,7617.0,PGC1177547,NED,PGC1177547,PGC1177547,0.28277153558052437,3.5364238410596025,thick_like
133.85799837,+47.51718285,172.97744806,+67.88855000,172.24813555,+68.16449652,132.28756006,+56.27364018,7200,EON_172.977_67.889,r,172.977448,67.88855,43.39,3.71,0.28,1.03,0.09,22.0,0.11,0.018,17.25,0.09,SC,16134.0,SDSSJ113154.59+675318.7,NED,SDSSJ113154.59+675318.7,,0.2776280323450135,3.6019417475728153,thick_like
267.30593692,+54.35841247,172.99069194,-02.92193611,172.35175261,-02.64587100,174.72382297,-05.46552476,7203,EON_172.991_-2.922,r,172.990692,-2.921936,1.4,7.14,0.27,4.27,1.02,20.06,0.28,0.216,13.73,0.26,SC,1565.0,PGC035560,NED,PGC35560,PGC35560,0.5980392156862745,1.6721311475409837,thick_like
134.21179057,+48.01111635,173.00344806,+67.34043889,172.27684007,+67.61640270,132.99516477,+55.89332851,7206,EON_173.003_67.340,r,173.003448,67.340439,56.39,3.4,0.31,1.96,0.26,21.16,0.37,0.088,16.4,0.11,SC,16093.0,PGC2698535,NED,PGC2698535,PGC2698535,0.5764705882352941,1.7346938775510203,thick_like
248.71204876,+65.83009920,173.02963306,+11.70975389,172.38155372,+11.98581765,168.95303012,+07.98643488,7209,EON_173.030_11.710,r,173.029633,11.709754,84.58,4.13,0.04,2.09,0.22,21.09,0.14,0.069,15.98,0.16,SC,26506.0,PGC1397617,NED,PGC1397617,PGC1397617,0.5060532687651331,1.9760765550239234,thick_like
263.36200241,+57.85521975,173.04303000,+01.20712389,172.40153597,+01.48321407,173.13479521,-01.65271279,7212,EON_173.043_1.207,r,173.04303,1.207124,92.57,12.54,0.28,2.62,0.14,21.97,0.14,0.038,14.85,0.06,SD,5813.0,UGC06519,NED,UGC06519,UGC06519,0.20893141945773527,4.786259541984732,thick_like
146.82124215,+59.99104297,173.04612694,+53.30609500,172.35779419,+53.58210608,146.99079535,+44.98293854,7215,EON_173.046_53.306,r,173.046127,53.306095,92.61,3.53,0.04,1.48,0.2,21.21,0.25,-0.053,16.83,0.1,SC,11961.0,PGC2437341,NED,PGC2437341,PGC2437341,0.4192634560906516,2.385135135135135,thick_like
152.83833984,+63.43414355,173.05651889,+48.83930611,172.37530281,+49.11532966,150.31243123,+41.23064498,7218,EON_173.057_48.839,r,173.056519,48.839306,96.41,4.8,0.16,1.78,0.29,22.42,0.23,0.016,17.31,0.08,SC,34684.0,PGC2326893,NED,PGC2326893,PGC2326893,0.37083333333333335,2.696629213483146,thick_like
266.88729358,+54.91610535,173.07495111,-02.31974194,172.43562229,-02.04362598,174.56169170,-04.87930821,7221,EON_173.075_-2.320,r,173.074951,-2.319742,169.01,5.81,0.29,1.22,0.17,22.68,0.17,-0.066,17.39,0.05,SD,12152.0,PGC1095378,NED,PGC1095378,PGC1095378,0.2099827882960413,4.7622950819672125,thick_like
249.50940321,+65.58719342,173.07556194,+11.30408611,172.42778829,+11.58017882,169.15788741,+07.63231583,7224,EON_173.076_11.304,r,173.075562,11.304086,77.21,4.24,0.13,1.52,0.15,21.55,0.28,-0.064,16.23,0.2,SB,13258.0,PGC1391662,NED,PGC1391662,PGC1391662,0.3584905660377358,2.7894736842105265,thick_like
248.04126217,+66.18194258,173.10893194,+12.14812889,172.46065288,+12.42424057,168.84821067,+08.41936543,7227,EON_173.109_12.148,r,173.108932,12.148129,160.94,4.04,0.21,1.12,0.09,21.6,0.22,0.011,16.87,0.08,SC,9730.0,PGC1404558,NED,PGC1404558,PGC1404558,0.27722772277227725,3.6071428571428568,thick_like
133.85348688,+47.63158256,173.12025500,+67.78758194,172.39309944,+68.06361744,132.48498514,+56.24091907,7230,EON_173.120_67.788,r,173.120255,67.787582,111.0,4.92,0.19,0.97,0.14,22.58,0.19,-0.217,17.76,0.06,SD,16250.0,SDSSJ113228.88+674715.4,NED,SDSSJ113228.88+674715.4,,0.19715447154471544,5.072164948453608,intermediate
269.26899312,+52.73760460,173.17442306,-04.91018000,172.53664696,-04.63399896,175.68795067,-07.21726172,7233,EON_173.174_-4.910,r,173.174423,-4.91018,108.94,3.85,0.06,1.43,0.14,21.28,0.23,0.064,16.62,0.1,SC,35711.0,PGC1051847,NED,PGC1051847,PGC1051847,0.3714285714285714,2.6923076923076925,thick_like
258.27555290,+61.58498389,173.21797194,+05.72734889,172.57376936,+06.00353760,171.50915876,+02.56884873,7236,EON_173.218_5.727,r,173.217972,5.727349,176.7,7.98,0.03,3.37,0.24,20.64,0.11,0.025,14.11,0.24,SC,5404.0,UGC06533,NED,UGC06533,UGC06533,0.4223057644110276,2.367952522255193,thick_like
167.86888987,+68.89994065,173.26008611,+40.70867500,172.58978726,+40.98483356,155.62680187,+34.26391415,7239,EON_173.260_40.709,r,173.260086,40.708675,49.03,6.56,0.07,1.48,0.15,22.35,0.17,-0.161,16.48,0.08,SD,9226.0,PGC2169780,NED,PGC2169780,PGC2169780,0.22560975609756098,4.4324324324324325,thick_like
143.15423495,+57.53920818,173.26881389,+56.40527306,172.57627161,+56.68141571,144.57711505,+47.59863532,7242,EON_173.269_56.405,r,173.268814,56.405273,27.16,4.14,0.13,1.93,0.17,20.9,0.22,0.099,15.83,0.38,SB,15245.0,2MASXJ11330445+5624186,NED,2MASXJ11330445+5624186,,0.46618357487922707,2.145077720207254,thick_like
263.42149598,+58.21977409,173.27565000,+01.48963000,172.63401345,+01.76586057,173.23685409,-01.30131183,7245,EON_173.276_1.490,r,173.27565,1.48963,161.96,4.66,0.65,1.97,0.27,22.05,0.25,-0.016,17.04,0.07,SD,4317.0,PGC1196490,NED,PGC1196490,PGC1196490,0.4227467811158798,2.3654822335025383,thick_like
155.94463492,+65.06548468,173.28173806,+46.72802000,172.60458590,+47.00418325,151.91910328,+39.50371026,7248,EON_173.282_46.728,r,173.281738,46.72802,129.54,5.02,0.07,1.16,0.07,21.92,0.11,0.008,16.54,0.16,SB,19547.0,PGC2286149,NED,PGC2286149,PGC2286149,0.2310756972111554,4.327586206896552,thick_like
236.85247260,+69.53977185,173.28202806,+17.52223194,172.63049587,+17.79843906,166.80109301,+13.40648039,7251,EON_173.282_17.522,r,173.282028,17.522232,148.63,4.75,0.51,1.34,0.33,22.35,0.31,0.236,17.1,0.1,SC,22416.0,PGC1534788,NED,PGC1534788,PGC1534788,0.28210526315789475,3.544776119402985,thick_like
161.70693168,+67.21439075,173.30513000,+43.56001306,172.63191536,+43.83619457,153.96161191,+36.77291124,7254,EON_173.305_43.560,r,173.30513,43.560013,110.19,5.14,0.19,1.57,0.15,21.25,0.22,0.103,15.88,0.22,SB,13361.0,PGC2223687,NED,PGC2223687,PGC2223687,0.30544747081712065,3.273885350318471,thick_like
150.45167555,+62.44008273,173.30549611,+50.30241000,172.62357578,+50.57858267,149.45321094,+42.55643668,7257,EON_173.305_50.302,r,173.305496,50.30241,66.27,13.35,0.17,3.82,0.28,21.98,0.08,0.001,14.69,0.07,SD,3162.0,UGC06535,NED,UGC06535,UGC06535,0.2861423220973783,3.4947643979057594,thick_like
187.65122743,+72.03803899,173.33909611,+33.43348694,172.67594600,+33.70970305,159.61750885,+27.83968918,7260,EON_173.339_33.433,r,173.339096,33.433487,36.88,5.09,0.31,0.73,0.08,21.91,0.26,-0.033,17.23,0.06,SD,13345.0,PGC2031946,NED,PGC2031946,PGC2031946,0.14341846758349705,6.972602739726027,intermediate
267.66656407,+54.69960832,173.34660306,-02.73797111,172.70747096,-02.46169110,174.97826093,-05.15564896,7263,EON_173.347_-2.738,r,173.346603,-2.737971,109.01,5.52,0.05,1.37,0.12,21.94,0.16,-0.085,16.35,0.14,SB,15629.0,PGC104222,NED,PGC104222,PGC104222,0.2481884057971015,4.02919708029197,thick_like
252.22085079,+64.85941727,173.35588111,+09.98328000,172.70918750,+10.25954351,169.94233553,+06.53030134,7266,EON_173.356_9.983,r,173.355881,9.98328,174.53,6.48,0.35,1.46,0.1,22.18,0.09,-0.047,16.48,0.06,SD,6303.0,PGC091130,NED,PGC91130,PGC91130,0.22530864197530862,4.438356164383562,thick_like
247.70752284,+66.75026149,173.45283500,+12.62553389,172.80462534,+12.90184970,168.96668639,+08.99122826,7269,EON_173.453_12.626,r,173.452835,12.625534,46.16,5.2,0.1,2.11,0.41,22.15,0.2,0.239,16.75,0.11,SC,6195.0,PGC1413040,NED,PGC1413040,PGC1413040,0.4057692307692307,2.4644549763033177,thick_like
247.99826931,+66.67165400,173.47084000,+12.48738806,172.82273417,+12.76371455,169.03893322,+08.87164843,7272,EON_173.471_12.487,r,173.47084,12.487388,79.68,7.83,0.23,1.02,0.12,22.65,0.25,-0.198,17.49,0.05,SD,26458.0,SDSSJ113353.00+122914.5,NED,SDSSJ113353.00+122914.5,,0.13026819923371646,7.676470588235294,intermediate
233.86035840,+70.35425075,173.48408500,+18.81779889,172.83203055,+19.09412261,166.43788551,+14.66790650,7275,EON_173.484_18.818,r,173.484085,18.817799,123.17,3.19,0.28,1.1,0.13,21.19,0.21,0.028,17.27,0.08,SB,,PGC1571313,NED,PGC1571313,PGC1571313,0.3448275862068966,2.9,thick_like
161.40958594,+67.31717497,173.51571694,+43.58215306,172.84344997,+43.85845812,154.11371590,+36.86747905,7278,EON_173.516_43.582,r,173.515717,43.582153,58.54,4.37,0.08,0.95,0.12,22.44,0.29,-0.105,17.57,0.06,SD,12634.0,PGC2224201,NED,PGC2224201,PGC2224201,0.21739130434782608,4.6000000000000005,thick_like
245.19253045,+67.67637967,173.53074611,+13.96726306,172.88180609,+14.24362167,168.49160978,+10.25083220,7281,EON_173.531_13.967,r,173.530746,13.967263,126.96,5.3,0.36,1.17,0.12,21.47,0.26,0.084,16.53,0.11,SB,24524.0,PGC1445482,NED,PGC1445482,PGC1445482,0.22075471698113208,4.52991452991453,thick_like
256.04302030,+63.30166051,173.53080694,+07.70627000,172.88560517,+07.98263920,171.01002843,+04.50907755,7284,EON_173.531_7.706,r,173.530807,7.70627,9.05,3.77,0.29,1.29,0.16,21.43,0.21,0.062,16.92,0.12,SB,,PGC1328756,NED,PGC1328756,PGC1328756,0.3421750663129974,2.9224806201550386,thick_like
239.75882466,+69.29147300,173.64183000,+16.52864806,172.99146578,+16.80506579,167.53751554,+12.63785153,7287,EON_173.642_16.529,r,173.64183,16.528648,168.48,3.47,0.04,1.22,0.11,21.39,0.18,0.104,17.07,0.1,SC,10927.0,SDSSJ113434.06+163143.0,NED,SDSSJ113434.06+163143.0,,0.35158501440922185,2.8442622950819674,thick_like
268.71898680,+54.39326281,173.71740694,-03.31188111,173.07851435,-03.03538722,175.54842737,-05.53540827,7290,EON_173.717_-3.312,r,173.717407,-3.311881,91.02,2.78,1.23,1.39,0.18,19.43,0.56,-0.114,16.92,0.09,SC,13580.0,PGC1073058,NED,PGC1073058,PGC1073058,0.5,2.0,thick_like
240.85142049,+69.12707108,173.72999611,+16.11601111,173.08000964,+16.39247907,167.78786577,+12.29481505,7293,EON_173.730_16.116,r,173.729996,16.116011,90.61,15.49,0.23,4.11,0.5,22.63,0.16,0.08,15.04,0.06,SD,5440.0,UGC06556,NED,UGC06556,UGC06556,0.26533247256294384,3.7688564476885644,thick_like
154.07409445,+64.71089991,173.75903306,+47.53448889,173.08336653,+47.81092687,151.73983943,+40.36215607,7296,EON_173.759_47.534,r,173.759033,47.534489,176.21,6.67,0.01,1.32,0.09,22.05,0.21,-0.033,16.13,0.09,SB,13646.0,PGC2299930,NED,PGC2299930,PGC2299930,0.19790104947526238,5.053030303030303,intermediate
236.67020112,+70.11349506,173.76240500,+17.87390500,173.11139466,+18.15038814,167.08413364,+13.91389089,7299,EON_173.762_17.874,r,173.762405,17.873905,21.17,6.71,0.12,1.31,0.22,22.43,0.22,0.173,16.43,0.08,SB,22066.0,PGC1544078,NED,PGC1544078,PGC1544078,0.19523099850968703,5.122137404580153,intermediate
151.61130042,+63.52660664,173.77459694,+49.13368194,173.09698789,+49.41012655,150.63956305,+41.72928892,7302,EON_173.775_49.134,r,173.774597,49.133682,53.03,4.96,0.07,1.38,0.29,23.27,0.24,-0.159,18.32,0.04,SD,,,NED,NED,,0.2782258064516129,3.594202898550725,thick_like
217.01274847,+72.66134690,173.77540611,+24.60681194,173.12010259,+24.88329161,164.18134778,+20.04857268,7305,EON_173.775_24.607,r,173.775406,24.606812,105.67,4.63,0.32,0.83,0.08,22.05,0.16,-0.111,17.63,0.07,SD,10117.0,SDSSJ113506.09+243624.5,NED,SDSSJ113506.09+243624.5,,0.17926565874730022,5.578313253012048,intermediate
234.80994849,+70.49796483,173.77952611,+18.60909111,173.12809027,+18.88558256,166.78997416,+14.59173996,7308,EON_173.780_18.609,r,173.779526,18.609091,163.53,6.67,0.16,1.53,0.17,22.72,0.14,-0.043,16.84,0.13,SC,,PGC1564646,NED,PGC1564646,PGC1564646,0.22938530734632684,4.359477124183006,thick_like
233.16138894,+70.80058313,173.78402694,+19.23352111,173.13221140,+19.51001405,166.52964201,+15.16325243,7311,EON_173.784_19.234,r,173.784027,19.233521,44.05,5.57,0.05,1.4,0.15,21.31,0.18,-0.007,15.81,0.11,SB,,PGC091132,NED,PGC91132,PGC91132,0.2513464991023339,3.978571428571429,thick_like
241.29662413,+69.07904718,173.78457611,+15.95862111,173.13476085,+16.23511967,167.90211140,+12.17210725,7314,EON_173.790_15.959,r,173.784576,15.958621,175.48,8.21,0.68,2.7,0.31,22.01,0.4,0.128,15.32,0.08,SC,5120.0,UGC06559,NED,UGC06559,UGC06559,0.3288672350791717,3.0407407407407407,thick_like
227.54688779,+71.65083051,173.78491194,+21.22954889,173.13184004,+21.50603913,165.67550541,+16.98275008,7317,EON_173.785_21.230,r,173.784912,21.229549,119.54,5.29,0.03,2.34,0.33,20.92,0.17,0.141,15.03,0.36,SB,6257.0,PGC1645605,NED,PGC1645605,PGC1645605,0.44234404536862,2.2606837606837606,thick_like
217.45939464,+72.64225978,173.78707889,+24.47269111,173.13189129,+24.74917746,164.25165250,+19.93137186,7320,EON_173.787_24.473,r,173.787079,24.472691,18.19,4.23,0.27,2.24,0.41,20.4,0.31,0.18,15.0,0.45,SA,10222.0,PGC1708086,NED,PGC1708086,PGC1708086,0.5295508274231678,1.8883928571428572,thick_like
213.66413440,+72.90223303,173.83032194,+25.62553000,173.17445543,+25.90203843,163.77016491,+20.99301344,7323,EON_173.830_25.626,r,173.830322,25.62553,86.97,9.1,0.3,2.31,0.28,22.55,0.22,0.111,15.78,0.12,SB,14656.0,PGC091133,NED,PGC91133,PGC91133,0.2538461538461539,3.939393939393939,thick_like
240.81006625,+69.27602008,173.84822111,+16.21351806,173.19834287,+16.49005126,167.85374992,+12.42994339,7326,EON_173.848_16.214,r,173.848221,16.213518,112.99,3.16,0.13,0.93,0.12,21.62,0.25,0.031,17.62,0.09,SB,21131.0,SDSSJ113523.53+161249.3,NED,SDSSJ113523.53+161249.3,,0.29430379746835444,3.3978494623655915,thick_like
224.03075932,+72.13740464,173.85641500,+22.42363500,173.20271757,+22.70016274,165.21943387,+18.09681703,7329,EON_173.857_22.424,r,173.856415,22.423635,10.48,5.1,0.06,1.54,0.18,21.31,0.18,0.059,16.22,0.14,SC,,PGC1669621,NED,PGC1669621,PGC1669621,0.3019607843137255,3.3116883116883113,thick_like
154.78041820,+65.14764438,173.87884500,+47.01131806,173.20444025,+47.28782292,152.18508825,+39.95653892,7332,EON_173.879_47.011,r,173.878845,47.011318,111.65,7.55,0.86,0.64,0.15,22.38,0.56,-0.375,18.39,0.06,SD,,,NED,NED,,0.0847682119205298,11.796875,thin_like
215.91222973,+72.83778088,173.89128111,+24.96257194,173.23599969,+25.23911478,164.12321493,+20.41552944,7335,EON_173.891_24.963,r,173.891281,24.962572,4.47,10.52,0.18,1.68,0.11,22.41,0.23,-0.116,15.68,0.06,SD,6938.0,PGC091134,NED,PGC91134,PGC91134,0.1596958174904943,6.261904761904762,intermediate
144.13738528,+58.94680028,173.90098611,+54.94858611,173.21559709,+55.22509312,146.24664748,+46.61986833,7338,EON_173.902_54.949,r,173.900986,54.948586,71.24,3.75,0.12,3.76,0.54,18.19,0.24,0.191,12.9,0.37,SB,5793.0,NGC3737,NED,NGC03737,NGC03737,1.0026666666666666,0.9973404255319149,thick_like
172.30983484,+70.45763254,173.90835611,+38.57525611,173.24273262,+38.85178832,157.36498676,+32.62157125,7341,EON_173.908_38.575,r,173.908356,38.575256,130.53,4.49,0.1,1.57,0.1,21.48,0.2,0.016,16.55,0.1,SC,13931.0,PGC2130786,NED,PGC2130786,PGC2130786,0.34966592427616927,2.859872611464968,thick_like
151.84209194,+63.81203301,173.94067389,+48.85071194,173.26435658,+49.12724816,150.96365103,+41.54685549,7344,EON_173.941_48.851,r,173.940674,48.850712,32.57,3.28,0.22,1.79,0.34,20.56,0.42,0.156,15.84,0.19,SB,9130.0,PGC2327183,NED,PGC2327183,PGC2327183,0.5457317073170732,1.8324022346368714,thick_like
151.40058221,+63.58437335,173.94097889,+49.15087889,173.26428286,+49.42741489,150.75106236,+41.80158277,7347,EON_173.941_49.151,r,173.940979,49.150879,114.2,4.31,0.07,2.22,0.34,20.86,0.22,0.209,15.34,0.45,SA,9870.0,PGC035846,NED,PGC35846,PGC35846,0.5150812064965198,1.9414414414414412,thick_like
237.25131542,+70.20757522,173.95462000,+17.75449611,173.30398240,+18.03108467,167.30641123,+13.87939900,7350,EON_173.955_17.754,r,173.95462,17.754496,56.06,4.58,0.19,1.8,0.1,21.12,0.12,-0.032,15.81,0.2,SB,19597.0,PGC1540786,NED,PGC1540786,PGC1540786,0.39301310043668125,2.5444444444444443,thick_like
144.03134202,+58.92229827,173.95611611,+54.99951194,173.27102521,+55.27604890,146.24157286,+46.67972235,7353,EON_173.956_55.000,r,173.956116,54.999512,82.2,3.15,0.02,0.51,0.21,22.38,0.47,-0.063,18.72,0.05,SD,,,NED,NED,,0.1619047619047619,6.1764705882352935,intermediate
152.40352486,+64.13141905,173.97715806,+48.44807111,173.30154403,+48.72462757,151.27386244,+41.21742359,7356,EON_173.977_48.448,r,173.977158,48.448071,164.36,6.12,0.07,1.67,0.14,22.11,0.2,-0.025,16.52,0.08,SC,16370.0,PGC2317691,NED,PGC2317691,PGC2317691,0.272875816993464,3.6646706586826348,thick_like
255.94656546,+64.05803709,173.99978611,+08.30481889,173.35456859,+08.58144731,171.19944232,+05.24277794,7359,EON_174.000_8.305,r,173.999786,8.304819,131.22,10.24,0.3,3.17,0.24,21.35,0.13,0.092,13.57,0.53,SA,5825.0,UGC06571,NED,UGC06571,UGC06571,0.3095703125,3.2302839116719246,thick_like
268.97281251,+54.93126962,174.11392194,-02.91914111,173.47471575,-02.64243306,175.75665869,-05.01771092,7362,EON_174.114_-2.919,r,174.113922,-2.919141,76.17,5.84,0.12,1.61,0.17,21.27,0.21,0.192,15.62,0.18,SB,14899.0,PGC1079927,NED,PGC1079927,PGC1079927,0.27568493150684936,3.6273291925465836,thick_like
216.48853881,+73.05871978,174.16732806,+24.84141000,173.51274824,+25.11810024,164.41997841,+20.41138543,7365,EON_174.167_24.841,r,174.167328,24.84141,10.52,4.1,0.17,1.14,0.14,22.3,0.17,-0.011,17.47,0.06,SD,3586.0,PGC1717881,NED,PGC1717881,PGC1717881,0.2780487804878049,3.5964912280701755,thick_like
261.82544918,+60.95852731,174.19560194,+04.19299500,173.55268440,+04.46973352,173.01166506,+01.54501160,7368,EON_174.196_4.193,r,174.195602,4.192995,61.56,4.37,0.1,1.45,0.16,21.61,0.15,0.025,16.47,0.28,SA,18824.0,PGC1264836,NED,PGC1264836,PGC1264836,0.3318077803203661,3.013793103448276,thick_like
158.42627142,+66.95633459,174.21632389,+44.68696611,173.54617890,+44.96365387,153.96922185,+38.07589485,7371,EON_174.216_44.687,r,174.216324,44.686966,179.18,4.92,0.08,1.16,0.08,21.63,0.2,-0.079,16.66,0.1,SC,14929.0,PGC2249783,NED,PGC2249783,PGC2249783,0.23577235772357721,4.241379310344827,thick_like
156.37496216,+66.18395245,174.24118000,+45.81005500,173.56997803,+46.08675420,153.26145775,+39.05334111,7374,EON_174.241_45.810,r,174.24118,45.810055,66.02,4.3,0.04,1.38,0.13,22.05,0.19,-0.003,17.03,0.16,SB,40030.0,2MASXJ11365782+4548359,NED,2MASXJ11365782+4548359,,0.3209302325581395,3.1159420289855073,thick_like
142.11752443,+57.67470143,174.24681111,+56.59350611,173.56111213,+56.87019509,145.06175669,+48.06871205,7377,EON_174.247_56.594,r,174.246811,56.593506,57.71,6.12,0.14,2.08,0.22,21.26,0.23,0.139,15.29,0.3,SB,15235.0,PGC2541692,NED,PGC2541692,PGC2541692,0.33986928104575165,2.942307692307692,thick_like
269.28623765,+55.01583257,174.31233194,-02.93488806,173.67308689,-02.65807745,175.94547372,-04.95344594,7380,EON_174.312_-2.935,r,174.312332,-2.934888,95.5,3.58,0.02,2.08,0.28,20.79,0.16,0.141,16.14,0.19,SB,30573.0,PGC114992,NED,PGC114992,PGC114992,0.5810055865921788,1.721153846153846,thick_like
240.01675147,+70.00978422,174.31538389,+16.85693389,173.66581045,+17.13371296,168.00577702,+13.19972901,7383,EON_174.315_16.857,r,174.315384,16.856934,150.23,4.26,0.12,1.57,0.16,21.73,0.22,-0.053,16.96,0.07,SC,6410.0,PGC213864,NED,PGC213864,PGC213864,0.3685446009389672,2.713375796178344,thick_like
150.58106529,+63.54511577,174.33128389,+49.41511889,173.65646554,+49.69185983,150.85179230,+42.16080273,7386,EON_174.331_49.415,r,174.331284,49.415119,108.32,7.93,0.06,1.68,0.18,22.23,0.14,0.146,15.7,0.16,SB,10057.0,PGC2342313,NED,PGC2342313,PGC2342313,0.21185372005044137,4.720238095238095,thick_like
137.46564566,+53.22974093,174.34930389,+61.75936111,173.65419771,+62.03609659,140.13861176,+52.16119715,7389,EON_174.349_61.759,r,174.349304,61.759361,165.4,16.1,0.24,6.68,0.48,20.89,0.14,0.043,12.22,0.5,SA,3402.0,NGC3762,NED,NGC03762,NGC03762,0.4149068322981366,2.4101796407185634,thick_like
268.34024346,+56.03176544,174.35609389,-01.78732500,173.71625834,-01.51049418,175.52875467,-03.88284160,7392,EON_174.356_-1.787,r,174.356094,-1.787325,0.02,5.29,0.05,1.66,0.12,21.08,0.19,0.032,15.45,0.19,SB,14077.0,PGC156750,NED,PGC156750,PGC156750,0.31379962192816635,3.1867469879518073,thick_like
255.01888475,+65.08032617,174.38456694,+09.33396194,173.73909452,+09.61078832,171.13861988,+06.33824385,7395,EON_174.385_9.334,r,174.384567,9.333962,158.6,3.93,0.04,3.06,0.58,20.53,0.19,0.203,15.44,0.26,SB,15014.0,PGC1363597,NED,PGC1363597,PGC1363597,0.7786259541984732,1.2843137254901962,thick_like
