galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,formula_dim_balance_scale,formula_g_suppression_lambda,formula_g_suppression_power,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC02455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02455_normalized.csv,formula,,550.2606871078391,316.3764878713975,316.3764878713975,False,False,0.999763408647463,4225.697169093977,,,gbar_char_logmean,sigma_char_rms,2700.505703032457,2531.3435190963633,0.3586904523498232,0.3753615464145733,0.360606712919008,0,True,4.383316534972452,0.15158528891445944,4.511707969555073,0.6839085560626749,-1.3833165349724519,0.5749574615883737,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,34.58863772500246,32.25562562755103,1.049499535171089,1.1496451592086134,722.3607412579779,103.19439160828256,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02455_rotation_curve.png,ok,
UGC02487,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02487_normalized.csv,formula,,740.8647840468412,424.011180396216,424.011180396216,False,False,0.999541630862463,2180.6477552856654,,,gbar_char_logmean,sigma_char_rms,1511.1649415277432,1831.535516401697,0.19437142704371163,0.20221666584858597,0.19474476310986252,17,True,4.427935135733739,0.11314224124024824,3.2644140645211785,0.3693431235961145,-1.4279351357337386,0.5723192538321646,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,109.33910151509929,101.82756723446894,0.2930058746542348,0.32248346261600397,22870.81689296151,1429.4260558100943,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02487_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02487_rotation_curve.png,ok,
UGC02885,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02885_normalized.csv,formula,,707.9636824924086,403.7489006562245,403.7489006562245,False,False,0.9992988745342377,1425.278246665522,,,gbar_char_logmean,sigma_char_rms,1328.7440595329742,1924.8305680969843,0.12841259901325625,0.140437384953111,0.13106054935722966,16,True,4.465783862930284,0.07245257269489619,3.430697314928828,0.24856284660406605,-1.4657838629302837,0.570296062694648,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,69.24225260866646,59.625584716235046,0.20511899008906412,0.18975342930518868,910.9530138012519,50.60850076673622,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02885_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02885_rotation_curve.png,ok,
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,formula,,202.512980452591,115.16854980030735,115.16854980030735,False,False,0.9988136103023262,841.8933612292032,,,gbar_char_logmean,sigma_char_rms,7102.860771312585,7192.199055220099,0.0768996794841952,0.09058069539997027,0.0802679703274217,20,True,4.498401167022809,0.011875582392232437,12.81892463479103,0.15223219568027896,-1.4984011670228092,0.5686971252060986,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,39.955271334318795,32.183684355011636,0.1562025163513157,0.15131723385063123,10397.727848331831,247.5649487698055,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02916_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02916_rotation_curve.png,ok,
UGC02953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02953_normalized.csv,formula,,141.70690498719105,80.59027441463931,80.59027441463931,False,False,0.9992794166232895,1386.7644590762047,,,gbar_char_logmean,sigma_char_rms,17291.12234303216,10363.521537514807,0.12407161957613119,0.13995745613636482,0.12775932758716946,41,True,4.49810674807298,0.013117757479582461,18.47129098074865,0.24230191542025964,-1.4981067480729804,0.568710991337535,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,62.20222674868016,53.57058478234011,0.20334201130602836,0.21901387085118626,60960.020443470596,534.7370214339526,115,115,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC02953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC02953_rotation_curve.png,ok,
UGC03205,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03205_normalized.csv,formula,,298.0790729427638,169.5388533681374,169.5388533681374,False,False,0.9988195665244177,846.1464260251516,,,gbar_char_logmean,sigma_char_rms,6876.622935190673,4826.403143758605,0.07603958921629214,0.09236737427020016,0.0806455347706633,34,True,4.496826456869313,0.017779971694900476,8.60227834101106,0.15294826541483206,-1.4968264568693126,0.5687714058366377,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,33.61126098864039,25.174879205045716,0.12165028807805119,0.10169331081990973,7908.850210751378,168.27340873939102,48,48,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC03205_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC03205_rotation_curve.png,ok,
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,formula,,126.2788551633296,71.81458315291745,71.81458315291745,False,False,0.9993004969132976,1428.5862577451392,,,gbar_char_logmean,sigma_char_rms,14061.066894484411,11652.777962423943,0.12827289674514514,0.1399015438528392,0.13134380842755208,11,True,4.4983740454362255,0.011993735524698236,20.769180794273083,0.2491000615111534,-1.4983740454362255,0.5686984021199128,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,72.1034338839054,61.36097355781016,0.27906715881379657,0.32236487808552844,2544.8546231738997,87.75360769565171,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC03546_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC03546_rotation_curve.png,ok,
UGC03580,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03580_normalized.csv,formula,,459.8870490698808,262.23346389438797,262.23346389438797,False,False,0.9995608887258702,2276.3270897717725,,,gbar_char_logmean,sigma_char_rms,5067.5679272727275,3064.8776324919586,0.20020531737621244,0.2097638257889122,0.20269046615532071,17,True,4.467420102628839,0.07037112858789994,5.462645719914499,0.38441254438624445,-1.4674201026288394,0.570212760774094,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,38.9806061509555,35.360541244458304,0.4081744844948747,0.3801570434580739,14732.961879361752,320.28177998612506,47,47,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC03580_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC03580_rotation_curve.png,ok,
UGC04278,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04278_normalized.csv,formula,,1999.2952444180398,1575.279912767162,1575.279912767162,False,False,0.9996476222090199,2836.863297850343,,,gbar_char_logmean,sigma_char_rms,345.89316614420056,364.5335508652957,0.24866991199984187,0.25273029815126136,0.24880949138340422,25,True,3.3980144071048946,0.7262794763509823,0.6497217442839511,0.47187956821239485,-0.39801440710489455,0.7879176010473123,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,23.985939654818186,19.28900978550999,0.38203037358073116,0.3710507659455727,573.6916837143149,23.90382015476312,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC04278_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC04278_rotation_curve.png,ok,
UGC04305,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04305_normalized.csv,formula,,1998.153335203345,1172.7262558973625,1172.7262558973625,False,False,0.9990766676016725,1082.0335876996458,,,gbar_char_logmean,sigma_char_rms,448.5513031943025,416.658093586889,0.10047613712534752,0.10477633005613537,0.10139961794923907,5,True,4.225846492457828,0.2589588934265182,0.7426252609470618,0.19230941580543043,-1.225846492457828,0.5869050363835158,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,3.626567227429351,3.048308372870812,0.14349601220334138,0.09542457435609922,28.020570701684118,1.3343128905563866,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC04305_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC04305_rotation_curve.png,ok,
UGC04325,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04325_normalized.csv,formula,,1612.244040177622,1004.3835896700413,1004.3835896700413,False,False,0.9997024921739522,3360.2561164672816,,,gbar_char_logmean,sigma_char_rms,762.6720466246164,740.703741001593,0.29130455679703693,0.2913035698707861,0.29130469423951133,8,True,3.9441274549904533,0.41848247867666466,1.3201839047705033,0.552473832777398,-0.9441274549904533,0.6229724313692533,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,32.24930745010735,31.521621609084335,0.3884090082651932,0.3765896246540746,893.0047576979297,127.57210824256138,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC04325_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC04325_rotation_curve.png,ok,
UGC04483,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04483_normalized.csv,formula,,1999.0675145137611,1657.025510727774,1657.025510727774,False,False,0.9995337572568805,2143.805500476799,,,gbar_char_logmean,sigma_char_rms,246.75249961520706,261.3179164439698,0.1904006844138815,0.19971079989563106,0.19167885451970335,8,True,3.311361103941994,0.7805115837252992,0.4657566692602275,0.3635284755549205,-0.3113611039419939,0.8288992236116732,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,5.672593849217811,3.9169488621002135,0.47560031099690275,0.09644474757688626,49.65136388021214,7.093051982887448,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC04483_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC04483_rotation_curve.png,ok,
UGC04499,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04499_normalized.csv,formula,,1999.0630723478441,1261.8606662291431,1261.8606662291431,False,False,0.9995315361739221,2133.636538262051,,,gbar_char_logmean,sigma_char_rms,446.4303516483517,458.1529855977813,0.19077225941265238,0.19284070199285483,0.1908319869375808,8,True,3.8985558437169017,0.4432155464095872,0.8165831546778192,0.3619223490893941,-0.8985558437169017,0.6312260396802402,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,19.052268379086474,17.04944342008743,0.25351589084293136,0.28710423207540287,436.8486069285921,54.606075866074015,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC04499_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC04499_rotation_curve.png,ok,
UGC05005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05005_normalized.csv,formula,,1999.2154894430457,2000.0,2000.0,False,True,0.9996077447215229,2548.3602122641096,,,gbar_char_logmean,sigma_char_rms,276.00904651162784,218.6187850105924,0.22144188276705667,0.24441973462863825,0.22515949981033181,10,True,2.883457806368001,1.0959156609907146,0.389652414690378,0.42702618360203365,0.1165421936319988,1.126419259537512,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,30.126908625800212,24.283995328081854,0.35083555423547247,0.31439063461788086,95.68425541197621,9.568425541197621,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC05005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC05005_rotation_curve.png,ok,
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,formula,,113.02005612956326,64.27000547074773,64.27000547074773,False,False,0.999039755183458,1040.4010914437458,,,gbar_char_logmean,sigma_char_rms,17407.449125799572,13038.296600753401,0.0970458413052333,0.10058655002577027,0.09776139763070282,19,True,4.499186665879059,0.007978493209737914,23.23864234121856,0.1854093501229403,-1.4991866658790594,0.5686601800752096,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,44.09155453487356,40.718368365908056,0.17054553718270152,0.1666119009097082,12194.238900249142,169.36442917012698,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC05253_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC05253_rotation_curve.png,ok,
UGC05414,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05414_normalized.csv,formula,,1998.5309849608038,1168.4705405826385,1168.4705405826385,False,False,0.9992654924804019,1360.4564498224954,,,gbar_char_logmean,sigma_char_rms,547.5696699227135,548.9784687790566,0.12502216604654878,0.13170841815895562,0.12550071372666333,6,True,4.251209110748573,0.2432569283194675,0.9784648010115937,0.23801834196279928,-1.2512091107485732,0.5846647109179322,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,10.94656691735353,8.979194218922137,0.17274289468164614,0.1872807115679554,120.3505711696863,24.07011423393726,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\UGC05414_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\UGC05414_rotation_curve.png,ok,
