galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC02885,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02885_normalized.csv,formula,,1496.113623348232,1496.113623348232,1496.113623348232,False,False,0.7480568116741161,2.969148785664005,,,gbar_char_logmean,sigma_char_rms,1328.7440595329742,1924.8305680969843,0.40825411604301104,0.3887486433871295,0.49483835397178055,16,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,67.53519967238503,58.274589720928745,0.2005159170963445,0.18566147925426282,866.590607009894,48.14392261166078,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02885_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02885_rotation_curve.png,ok,
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,formula,,1620.656887619604,1620.656887619604,1620.656887619604,False,False,0.8103284438098021,4.272271816008219,,,gbar_char_logmean,sigma_char_rms,7102.860771312585,7192.199055220099,0.09791272708747426,0.0,0.19055531963470757,20,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.538572194882434,31.711389833302174,0.15377449109441124,0.14539545597443923,10392.880872024367,247.44954457200873,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02916_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02916_rotation_curve.png,ok,
UGC02953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02953_normalized.csv,formula,,1880.1197248630433,1880.1197248630433,1880.1197248630433,False,False,0.9400598624315216,15.683311726763286,,,gbar_char_logmean,sigma_char_rms,17291.12234303216,10363.521537514807,0.2553587495943272,0.0,0.48546097098470764,41,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,59.83724597060146,52.11223423674736,0.19773083926431842,0.21166548488938142,56774.54619087425,498.02233500766886,115,115,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02953_rotation_curve.png,ok,
UGC03205,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03205_normalized.csv,formula,,1668.9970782881467,1668.9970782881467,1668.9970782881467,False,False,0.8344985391440733,5.042242738089944,,,gbar_char_logmean,sigma_char_rms,6876.622935190673,4826.403143758605,0.21750843545635537,0.16604689841390036,0.33513829335519635,34,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.820033328048503,24.077518057827575,0.11638314799102754,0.09784544084367279,7086.115985559622,150.7684252246728,48,48,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC03205_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC03205_rotation_curve.png,ok,
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,formula,,1794.8450277571424,1794.8450277571424,1794.8450277571424,False,False,0.8974225138785712,8.748727891578698,,,gbar_char_logmean,sigma_char_rms,14061.066894484411,11652.777962423943,0.12001587689964083,0.0,0.24084594434240697,11,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,71.69798195445264,60.667679971030914,0.27547635946029825,0.3159093114378127,2342.795178753409,80.78604064666928,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC03546_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC03546_rotation_curve.png,ok,
UGC03580,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03580_normalized.csv,formula,,1643.1722657241935,1643.1722657241935,1643.1722657241935,False,False,0.8215861328620967,4.604945490179077,,,gbar_char_logmean,sigma_char_rms,5067.5679272727275,3064.8776324919586,0.2628703253048316,0.0,0.48198692128198745,17,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.09032485109178,32.79194730082002,0.38629836408205587,0.3488306442686901,11026.589438770083,239.7084660602192,47,47,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC03580_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC03580_rotation_curve.png,ok,
UGC04278,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04278_normalized.csv,formula,,883.3950565322257,883.3950565322257,883.3950565322257,False,False,0.44169752826611286,0.7911437807078999,,,gbar_char_logmean,sigma_char_rms,345.89316614420056,364.5335508652957,0.6618872687707887,0.6536327704369634,0.696212493080819,25,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.230633011997163,17.13732497117202,0.33709080820657256,0.312316631639338,437.2285853561387,18.217857723172447,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC04278_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC04278_rotation_curve.png,ok,
UGC04305,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04305_normalized.csv,formula,,205.0802085265919,205.0802085265919,205.0802085265919,False,False,0.10254010426329595,0.11425591800859598,,,gbar_char_logmean,sigma_char_rms,448.5513031943025,416.658093586889,0.03932979750502072,0.0,0.08796760770778839,5,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.854431500024756,4.334984773576806,0.1858539995368833,0.1274296712527373,49.81843501436555,2.3723064292555023,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC04305_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC04305_rotation_curve.png,ok,
UGC04325,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04325_normalized.csv,formula,,1374.2047179809906,1374.2047179809906,1374.2047179809906,False,False,0.6871023589904953,2.195933330701026,,,gbar_char_logmean,sigma_char_rms,762.6720466246164,740.703741001593,0.9423814699612835,0.8882980994442065,0.9510394063346482,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.77534159177,22.33226596841433,0.2603352318350908,0.29175419995220764,485.7225690141977,69.38893843059967,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC04325_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC04325_rotation_curve.png,ok,
UGC04483,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04483_normalized.csv,formula,,592.3861608183413,592.3861608183413,592.3861608183413,False,False,0.29619308040917064,0.4208442289561003,,,gbar_char_logmean,sigma_char_rms,246.75249961520706,261.3179164439698,0.4902308596225266,0.5461335198958532,0.5166257979151428,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.7874063850174937,2.5324428029712185,0.31327923186981066,0.08863436003047918,22.121824857174275,3.1602606938820395,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC04483_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC04483_rotation_curve.png,ok,
UGC04499,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04499_normalized.csv,formula,,888.5066918051797,888.5066918051797,888.5066918051797,False,False,0.44425334590258986,0.7993810536279398,,,gbar_char_logmean,sigma_char_rms,446.4303516483517,458.1529855977813,0.5204557580284258,0.5843936051267553,0.5597153654565545,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.32809023620922,14.939336840809615,0.23211880821651748,0.24510563677362784,319.9818391198233,39.99772988997791,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC04499_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC04499_rotation_curve.png,ok,
UGC05005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05005_normalized.csv,formula,,557.9719753167637,557.9719753167637,557.9719753167637,False,False,0.2789859876583819,0.3869355974821162,,,gbar_char_logmean,sigma_char_rms,276.00904651162784,218.6187850105924,0.49727009203777645,0.5343940020100215,0.5677734879773015,10,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.494484105688162,24.24602927181992,0.2867309701728108,0.28703467263076665,97.0446192372903,9.704461923729031,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05005_rotation_curve.png,ok,
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,formula,,1853.7300215561281,1853.7300215561281,1853.7300215561281,False,False,0.926865010778064,12.673345831300974,,,gbar_char_logmean,sigma_char_rms,17407.449125799572,13038.296600753401,0.14246033643039122,0.0,0.31181308030199595,19,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,42.8500363353834,39.90568593331989,0.16693323636523782,0.16665768246731957,11693.4095291868,162.40846568314998,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05253_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05253_rotation_curve.png,ok,
UGC05414,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05414_normalized.csv,formula,,811.7569675860273,811.7569675860273,811.7569675860273,False,False,0.4058784837930136,0.6831573553912653,,,gbar_char_logmean,sigma_char_rms,547.5696699227135,548.9784687790566,0.3661243821116063,0.4081046366331179,0.3991989008927492,6,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.744831998407056,7.12218527004223,0.13656527544195465,0.14305039297741456,76.82271179832614,15.364542359665228,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05414_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05414_rotation_curve.png,ok,
UGC05716,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05716_normalized.csv,formula,,611.4368798258178,611.4368798258178,611.4368798258178,False,False,0.30571843991290887,0.4403378362440727,,,gbar_char_logmean,sigma_char_rms,147.90493832820238,168.98193932699417,0.8326881974079234,0.8624912572071952,0.8359294268964781,12,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.68028033848153,26.443507795540388,0.3980061995283713,0.43690707905059434,14462.75110256731,1314.7955547788463,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05716_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05716_rotation_curve.png,ok,
UGC05721,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05721_normalized.csv,formula,,1431.3216105458903,1431.3216105458903,1431.3216105458903,False,False,0.7156608052729452,2.5169263279370546,,,gbar_char_logmean,sigma_char_rms,797.8060386473431,730.3185384878129,1.0045430921127856,1.152098949252176,1.1055593922319507,22,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.763175411084664,17.61277602645292,0.2269191524744796,0.29208198233881616,404.4621841301557,18.384644733188896,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05721_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05721_rotation_curve.png,ok,
UGC05750,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05750_normalized.csv,formula,,397.38927517317757,397.38927517317757,397.38927517317757,False,False,0.19869463758658878,0.2479636938758908,,,gbar_char_logmean,sigma_char_rms,204.00340136054425,169.9264440844054,0.4180852613645101,0.5351914278448693,0.4681133509807288,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.58796822186951,15.291668300159785,0.2824293922732226,0.3276615665499472,64.19394849405893,6.419394849405893,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05750_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05750_rotation_curve.png,ok,
UGC05764,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05764_normalized.csv,formula,,770.3807744861557,770.3807744861557,770.3807744861557,False,False,0.38519038724307786,0.626519786370632,,,gbar_char_logmean,sigma_char_rms,196.75975720359003,179.2185507791722,1.1143441304899662,1.0983284246009932,1.1214391921595162,10,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.292556902934999,13.29606004700319,0.29273918922167297,0.29537767779985724,4979.248534090496,553.2498371211663,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05764_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05764_rotation_curve.png,ok,
UGC05829,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05829_normalized.csv,formula,,565.5015258655756,565.5015258655756,565.5015258655756,False,False,0.2827507629327878,0.39421549486610563,,,gbar_char_logmean,sigma_char_rms,198.61541114058355,182.12892246428072,0.6921531084805631,0.6699911955476787,0.6943503712978176,11,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.38453329847933,13.937841680074454,0.2957241560900327,0.31055310102161526,101.685798595987,10.1685798595987,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05829_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05829_rotation_curve.png,ok,
UGC05918,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05918_normalized.csv,formula,,460.5697661855136,460.5697661855136,460.5697661855136,False,False,0.2302848830927568,0.2991819675025402,,,gbar_char_logmean,sigma_char_rms,125.3296171171171,127.55605586428472,0.7508937817688562,0.725326298303899,0.75241636285659,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.193125627233432,10.433959576870771,0.28326514666998853,0.30157836815544853,64.8944629266773,9.270637560953901,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05918_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05918_rotation_curve.png,ok,
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,formula,,1363.7867589247637,1363.7867589247637,1363.7867589247637,False,False,0.6818933794623818,2.143600087008385,,,gbar_char_logmean,sigma_char_rms,1133.4418525896413,914.2067931586926,0.6888049376906747,0.7105259756310025,0.7521824941820214,14,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.509983017813994,28.16255027664766,0.2660987135856154,0.29041751846249264,1743.6310056032298,124.54507182880214,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05986_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05986_rotation_curve.png,ok,
UGC05999,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05999_normalized.csv,formula,,720.9619546499503,720.9619546499503,720.9619546499503,False,False,0.36048097732497514,0.5636751441999803,,,gbar_char_logmean,sigma_char_rms,245.6576295585413,267.5575143883259,0.6404143706417352,0.7203083722600462,0.6758271452984463,5,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.68022217263096,29.658584288527187,0.32709940300914103,0.3803552654942975,213.59938425050407,53.39984606262602,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC05999_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC05999_rotation_curve.png,ok,
UGC06399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06399_normalized.csv,formula,,998.634968881892,998.634968881892,998.634968881892,False,False,0.499317484440946,0.997273659303673,,,gbar_char_logmean,sigma_char_rms,485.8862068965518,461.25779687869317,0.6770392654579545,0.725849385528743,0.6935767522251896,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.056375642013176,19.779504355168747,0.26266464568638004,0.29806378338149764,209.59071731861238,26.198839664826547,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC06399_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC06399_rotation_curve.png,ok,
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,formula,,944.562233110413,944.562233110413,944.562233110413,False,False,0.4722811165552065,0.8949482979883048,,,gbar_char_logmean,sigma_char_rms,274.23346080305924,308.1731727433607,0.9268356622319948,0.9443076909648012,0.9315947161315569,17,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.47276155191953,26.072953851325657,0.3409281260106698,0.3805828354974866,640.8907210559278,40.055670065995486,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC06446_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC06446_rotation_curve.png,ok,
UGC06614,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06614_normalized.csv,formula,,1385.1039476708154,1385.1039476708154,1385.1039476708154,False,False,0.6925519738354077,2.252582273742262,,,gbar_char_logmean,sigma_char_rms,2271.783236040609,1482.1753118404506,0.3157725563118392,0.0,0.48753408829704903,6,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,48.54021027957001,41.442436001201756,0.21404110269504406,0.18262599383034175,190.81725400118066,15.901437833431721,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC06614_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC06614_rotation_curve.png,ok,
UGC06628,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06628_normalized.csv,formula,,43.972214534744346,43.972214534744346,43.972214534744346,False,False,0.021986107267372174,0.022480362938344066,,,gbar_char_logmean,sigma_char_rms,522.4674487471526,532.8048115084978,0.005115758802226209,0.0,0.013535025558080213,1,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.072642973824067,6.566182355371113,0.16084546228359242,0.1568086780162331,6.6698875479738025,1.1116479246623003,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC06628_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC06628_rotation_curve.png,ok,
UGC06667,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06667_normalized.csv,formula,,621.5268519834017,621.5268519834017,621.5268519834017,False,False,0.31076342599170087,0.4508806376661592,,,gbar_char_logmean,sigma_char_rms,154.1405714285714,124.05541688680894,1.1576701887174585,1.1429986121072728,1.1659226865450139,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.644538566718886,31.729399312555277,0.43215727077336696,0.5015260294848007,1015.0082744504102,126.87603430630128,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC06667_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC06667_rotation_curve.png,ok,
