galaxy,source_file,beta_mode,beta_raw,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_numerator,beta_denominator,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,54302.352861538624,2000.0,2000.0,False,True,600163.8233406596,11.052261858173457,7986.838723076924,8462.316507365202,0.24271117684081403,0.04374632244272586,0.39454487700927,37,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,62.6112256079448,50.90815738264529,0.21203046244608575,0.21608360696841764,39064.8621233913,558.06945890559,71,71,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06787_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06787_rotation_curve.png,ok,
UGC06818,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06818_normalized.csv,structural,4474.1239475155835,2000.0,2000.0,False,True,8597.355639180047,1.921572969375163,466.52635174893754,474.2857438586534,0.36546508751498225,0.38768142970467334,0.4900985831154487,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.70109317641935,9.242474242454707,0.18448154592487426,0.18182823030098672,30.34945007504179,4.33563572500597,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06818_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06818_rotation_curve.png,ok,
UGC06917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06917_normalized.csv,structural,9712.338499005375,2000.0,2000.0,False,True,30184.795183521575,3.1078812982694903,748.2353682487725,800.3939649736453,0.5079670114347506,0.5612891161203091,0.5315398982945247,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.25621918420224,21.278304817657077,0.21282911353474218,0.24190379559330885,341.4698876643243,34.14698876643243,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06917_rotation_curve.png,ok,
UGC06923,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06923_normalized.csv,structural,6053.87177066428,2000.0,2000.0,False,True,3957.352063301777,0.6536894425941143,1134.680917912405,1238.3223750453294,0.2674538474735472,0.3613595099771929,0.33007308347119996,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.332707219116873,9.803069988755832,0.15038084580457314,0.14560952732060078,25.401943807382008,5.080388761476401,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06923_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06923_rotation_curve.png,ok,
UGC06930,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06930_normalized.csv,structural,10121.067414272264,2000.0,2000.0,False,True,29147.499811340997,2.8798839705620907,580.5852936196032,579.6618449525785,0.5132542470109791,0.5319496081767863,0.5366455040863652,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.190010293043834,22.609909492818293,0.21997412636851785,0.22782930479511238,154.27889562744554,17.142099514160616,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06930_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06930_rotation_curve.png,ok,
UGC06973,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06973_normalized.csv,structural,32399.545472206068,2000.0,2000.0,False,True,5.381967659019899,0.0001661124432636506,9035.44296992481,11789.680600410595,0.001432051288237902,0.0,0.004296153864713706,1,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,88.38557786920904,65.39539206825333,0.38142754483784885,0.2821369911923809,3515.0893828599615,439.3861728574952,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06973_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06973_rotation_curve.png,ok,
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,10106.90142243677,2000.0,2000.0,False,True,83640.9702437189,8.275629369258565,442.7627637614679,494.99017992570657,0.6724870810587003,0.735787949226965,0.697711779751056,16,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.947070065215115,30.435468119588656,0.29032492012364014,0.32385422154534993,624.8497202506054,39.05310751566284,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06983_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06983_rotation_curve.png,ok,
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,5157.7316207209715,2000.0,2000.0,False,True,8228.60535838386,1.595392308767246,463.2386382229107,484.8245974981575,0.31213849161263535,0.3374424697804209,0.364622214166737,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.76869530136637,7.025049939388644,0.10942858717317377,0.11769101560434253,25.190897627149557,2.2900816024681414,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07089_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07089_rotation_curve.png,ok,
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,3755.86053694943,2000.0,2000.0,False,True,8649.78934636013,2.3030113235742316,195.46571428571426,230.83766476417622,0.38673630897528116,0.47047132019469,0.42089751388899993,12,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,6.463247323814779,5.687994525172811,0.09570847128074907,0.11503044463093527,87.14030437342385,7.2616920311186535,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07125_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07125_rotation_curve.png,ok,
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,4700.164252306994,2000.0,2000.0,False,True,8379.003013249894,1.7827042978630387,897.0361666666668,909.1989800239639,0.3720813927125943,0.4130561082605766,0.40257176637013076,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.476031396960828,7.503859609023194,0.1093126878314504,0.11746784427385748,110.03685933178804,11.003685933178804,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07151_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07151_rotation_curve.png,ok,
UGC07232,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07232_normalized.csv,structural,1640.8625476154257,1640.8625476154257,1640.8625476154257,False,False,962.8846180059816,0.586816134846449,1218.6287596006146,1225.2857735396542,0.2795673897553205,0.22469984801261417,0.383019625752209,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.722983122639259,1.503536656637844,0.05980616489682128,0.046623491881505,1.0904208782000853,0.3634736260666951,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07232_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07232_rotation_curve.png,ok,
UGC07261,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07261_normalized.csv,structural,4355.014470472641,2000.0,2000.0,False,True,10032.528101844891,2.3036727363057605,682.9812073490813,632.0580493809181,0.5578450741738388,0.6118799255584848,0.5736689857281762,7,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.571647495156546,10.079126263391885,0.14004063068040437,0.14304574742867912,29.25873653888609,4.876456089814348,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07261_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07261_rotation_curve.png,ok,
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,5869.907563145092,2000.0,2000.0,False,True,3577.9190938201464,0.6095358496417446,938.6746986175115,935.5176888288884,0.2050978058070525,0.21292037189682142,0.24688779832967536,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,6.880221098546228,5.297508502456209,0.08094969786631181,0.09546188906560663,31.606969643170913,3.5118855159078795,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07323_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07323_rotation_curve.png,ok,
UGC07399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07399_normalized.csv,structural,7147.93839283205,2000.0,2000.0,False,True,65183.28907471981,9.119173318573308,503.45770818580934,561.0610296982485,0.9418164199188659,0.9812578114855373,0.9549436275808278,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.25259827897599,29.71122362881379,0.31484888901958985,0.35335955910612077,913.7552521106293,101.52836134562547,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07399_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07399_rotation_curve.png,ok,
UGC07524,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07524_normalized.csv,structural,4187.708096615113,2000.0,2000.0,False,True,61176.10792093429,14.608493837090125,283.75669691470057,299.001174426733,0.6719010774368482,0.6911684655981543,0.6864704922138273,30,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.106226720915489,12.70175172388742,0.19749582212730643,0.2241813326043577,530.9588019233589,17.69862673077863,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07524_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07524_rotation_curve.png,ok,
UGC07559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07559_normalized.csv,structural,846.0838194433273,846.0838194433273,846.0838194433273,False,False,974.8759962969691,1.152221533959105,269.80758620689653,259.9692146886231,0.334089388813236,0.4365526779461185,0.4057130467211146,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.1951503382723456,0.9279143730297397,0.0431651674290288,0.03739715947255736,0.9583807299511655,0.1597301216585276,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07559_rotation_curve.png,ok,
UGC07577,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07577_normalized.csv,structural,312.50174135202036,312.50174135202036,312.50174135202036,False,False,27.87986788302147,0.08921508009011682,160.38688741721853,142.72823697664685,0.03752813661519384,0.0,0.09956297844363905,2,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.4877505800448065,1.1772154689584342,0.13028114407781966,0.13623995401082892,1.9823678308882484,0.24779597886103105,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07577_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07577_rotation_curve.png,ok,
UGC07603,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07603_normalized.csv,structural,3122.599078187632,2000.0,2000.0,False,True,20756.702392511565,6.647251815804298,518.8142209409124,487.26363246183627,0.6791443079160597,0.7651098096724623,0.7442698780126342,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.778208608910238,6.833240524228555,0.11863097472800503,0.14448111338765457,86.9250068802701,7.902273352751828,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07603_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07603_rotation_curve.png,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07608_normalized.csv,structural,2431.8971413036643,2000.0,2000.0,False,True,18705.28261711705,7.691642174919343,175.68189850634627,177.08222902010695,0.9624384242560018,1.0372928140743012,0.9805382561964591,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.539910998300666,9.98340479190373,0.30756812862026967,0.17236004990459827,23.803601448508815,3.4005144926441164,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07608_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07608_rotation_curve.png,ok,
UGC07690,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07690_normalized.csv,structural,3242.95799388588,2000.0,2000.0,False,True,3711.9394135985403,1.1446153236017413,904.6292372881355,995.8617723529148,0.36747091554444056,0.389892797279461,0.4043717037579483,6,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.582576867310364,4.311703397788634,0.07449232153350671,0.08810321845676738,7.913398141356717,1.3188996902261196,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07690_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07690_rotation_curve.png,ok,
UGC07866,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07866_normalized.csv,structural,692.1432611556637,692.1432611556637,692.1432611556637,False,False,1181.5662916860852,1.7071123248577722,282.73030303030305,262.6957012210051,0.48904514845128705,0.49287855685427073,0.493835184312796,7,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.31567905241709,2.576425205111931,0.1429164171415637,0.06093961215957591,4.645732425216115,0.7742887375360192,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC07866_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC07866_rotation_curve.png,ok,
UGC08286,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08286_normalized.csv,structural,5108.142231144945,2000.0,2000.0,False,True,59632.39624398962,11.673989005318582,453.32990588235293,394.05894935854786,0.82060660381128,0.8340807321397843,0.8286767980382439,17,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.237802036142796,19.18425615737547,0.26711575974343105,0.26905684374399613,1674.154560345123,104.63466002157018,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC08286_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC08286_rotation_curve.png,ok,
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,5085.381368058873,2000.0,2000.0,False,True,113003.36701627183,22.221217807978487,279.3234539784884,354.4466432558757,0.8367284697020595,0.8923775534297814,0.8606435152058698,30,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.904267359519597,18.987175064998905,0.24517734896900714,0.27532135036875593,872.8928087761634,30.099752026764257,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC08490_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC08490_rotation_curve.png,ok,
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,2386.980101390732,2000.0,2000.0,False,True,17840.056307282808,7.473902399474805,217.43356164383562,276.8353429474708,0.8089982982860111,0.8877051456006139,0.8242849462894715,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,5.513673939548171,4.534419872727605,0.10755818448581102,0.06280085310018689,78.83437549719515,7.883437549719515,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC08550_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC08550_rotation_curve.png,ok,
UGC08699,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08699_normalized.csv,structural,31133.483054704728,2000.0,2000.0,False,True,108239.51415559195,3.476627204396116,3659.376815642459,5884.489758730845,0.2009871523303383,0.2099548676927256,0.29119715910882715,27,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.50854557105456,30.314723405536288,0.1651311833248845,0.10949656598891028,1660.4931233653094,41.51232808413273,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC08699_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC08699_rotation_curve.png,ok,
UGC08837,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08837_normalized.csv,structural,1986.5446340129167,1986.5446340129167,1986.5446340129167,False,False,1490.575988104303,0.750336016912576,295.3078593426501,305.7147164185102,0.22185065461568226,0.16137091751486393,0.30625479933210353,6,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.2107706814399957,1.8470688336632581,0.1271761386396352,0.048414432131078045,8.137032038974834,1.1624331484249761,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC08837_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC08837_rotation_curve.png,ok,
UGC09037,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09037_normalized.csv,structural,23423.069222398957,2000.0,2000.0,False,True,17865.065809679785,0.7627124199673979,1518.487816673853,1616.9594589640349,0.12405407578691442,0.02156906708637508,0.18619545204464313,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.44744038345439,25.459801415138063,0.2267508072503201,0.14902025056765383,800.9443873983395,38.14020892373045,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC09037_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC09037_rotation_curve.png,ok,
UGC09133,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09133_normalized.csv,structural,51474.65525070948,2000.0,2000.0,False,True,539023.6292961258,10.471631653884586,6623.2401230283285,3917.6943609891528,0.25302826074263746,0.025396677290311843,0.39242143563437876,35,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,59.669060758911314,53.27366123056032,0.2104381154579239,0.21041715880517842,53754.141009350344,802.3006120798559,68,68,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC09133_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC09133_rotation_curve.png,ok,
UGC09992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC09992_normalized.csv,structural,976.1744344112299,976.1744344112299,976.1744344112299,False,False,576.2123491404845,0.5902760089061556,314.74085470085475,333.86097328374046,0.33937802461780964,0.3291072660395476,0.34359162065020027,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,0.8692199204671928,0.7078415462309963,0.022867867881841468,0.01598627066891848,0.11792244723635467,0.029480611809088668,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC09992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC09992_rotation_curve.png,ok,
UGC10310,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC10310_normalized.csv,structural,3874.9755197165414,2000.0,2000.0,False,True,10225.589374134568,2.6388784450650107,419.25904977375563,418.7687875825122,0.6132496424004504,0.6138751923073898,0.6139891163604974,7,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.342385041706041,10.890633429046988,0.17551073296442857,0.17889564724926504,35.17270575388691,5.8621176256478185,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC10310_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC10310_rotation_curve.png,ok,
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,72186.15845498047,2000.0,2000.0,False,True,34813.855485982276,0.4822788222993504,8194.350783701804,5589.950190317983,0.04491688530653822,0.0,0.11574382900497096,7,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.60234010606065,35.93244754856915,0.20995370605440838,0.16999287108256136,1400.998464779549,40.02852756512997,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC11455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC11455_rotation_curve.png,ok,
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,1634.6260051406925,1560.8599915428729,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.837740296482337,19.198458533925848,0.8001143757660647,0.32887164907098265,79.37975868717581,7.216341698834165,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC11557_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC11557_rotation_curve.png,ok,
UGC11820,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11820_normalized.csv,structural,3413.133859642287,2000.0,2000.0,False,True,19635.57584532268,5.752946310573528,236.4291803158818,263.3087668575145,0.7455978755724008,0.7933755102458664,0.7584817934909531,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.03515692718863,15.188098277111417,0.4228037807915103,0.26843978698887505,2951.239599093162,327.91551101035134,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC11820_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC11820_rotation_curve.png,ok,
UGC11914,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11914_normalized.csv,structural,91259.48768390389,2000.0,2000.0,False,True,9685.311683233707,0.10612936724760923,26103.61195822454,30298.46018778437,0.006787533315220136,0.0,0.040407418825033604,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,20.16672369386401,18.343573884874633,0.06814805773339425,0.06522379677586906,951.9259433571871,14.873842864956048,65,65,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC11914_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC11914_rotation_curve.png,ok,
