galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,formula,,2.1843808011190958e-08,2.1843808011190958e-08,2.1843808011190958e-08,False,False,1.0921904005598324e-11,1.0921904005717613e-11,,,gbar_char_logmean,sigma_char_rms,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,formula,,1312.4208769289282,1312.4208769289282,1312.4208769289282,False,False,0.6632762133391283,1.969793164648451,,,gbar_char_logmean,sigma_char_rms,4732.361785111256,4327.859358517689,0.012719246504145956,0.0,0.04379408595333131,2,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.77627006797977,43.73809994239419,0.28420242371665316,0.30560089241308563,618.7239929946645,56.247635726787685,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,formula,,1513.6775323420936,1513.6775323420936,1513.6775323420936,False,False,0.8921643144441593,8.273368039953427,,,gbar_char_logmean,sigma_char_rms,1965.265297959518,2071.8489579062953,0.28415766653038343,0.3188127192120197,0.34814501676668347,20,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.402457353667725,23.82548525171549,0.13813873423979686,0.14965568205662308,474.30947409514965,20.6221510476152,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,formula,,1579.0388279249212,1579.0388279249212,1579.0388279249212,False,False,0.9058693934475399,9.62353719608392,,,gbar_char_logmean,sigma_char_rms,1860.9677558685448,2448.5831298572934,0.26231865101106716,0.2647226875149659,0.33911266985764144,5,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.739381464366396,25.495711885353096,0.15892522900251443,0.13211955846522458,26.23254722501132,4.372091204168553,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,formula,,1610.5711854065596,1610.5711854065596,1610.5711854065596,False,False,0.8895289331872686,8.052143958156773,,,gbar_char_logmean,sigma_char_rms,2234.475216836735,2674.6843206517738,0.15978308445102388,0.0,0.2629564619713402,8,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.14901115877252,34.63177771077576,0.2021230081881726,0.2172554753072823,349.8194936287044,21.863718351794024,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,formula,,737.588345588249,737.588345588249,737.588345588249,False,False,0.7995202244114549,3.988034314505374,,,gbar_char_logmean,sigma_char_rms,670.1451766953198,577.1197050715907,0.6124692087567253,0.5734408805643074,0.6334446294866217,23,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.981760971270827,28.332930672515836,0.27061936787075275,0.2478284716673095,652.6243392583555,29.66474269356161,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,formula,,819.7289738006901,819.7289738006901,819.7289738006901,False,False,0.9090554120408766,9.995706533405455,,,gbar_char_logmean,sigma_char_rms,735.9389734293841,866.9150838264462,0.9040307847326892,0.9509915302389149,0.9922671565966104,14,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.330734082615322,22.278337657247906,0.2875050961135407,0.32779006087125134,194.78153580228383,14.98319506171414,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,formula,,1705.9570489590772,1705.9570489590772,1705.9570489590772,False,False,0.867775436207904,6.562891276180388,,,gbar_char_logmean,sigma_char_rms,5269.303887614678,5971.625162849993,0.051355202788545315,0.0,0.09735341512351194,7,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,64.34037618774481,47.555357026386915,0.3917626026096796,0.12823256726896787,1593.1245245578623,88.50691803099235,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,formula,,2.133759657507791e-08,2.133759657507791e-08,2.133759657507791e-08,False,False,1.0668798287541797e-11,1.066879828765562e-11,,,gbar_char_logmean,sigma_char_rms,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,formula,,1205.0680892145972,1205.0680892145972,1205.0680892145972,False,False,0.8212566927187633,4.594615066770524,,,gbar_char_logmean,sigma_char_rms,990.5384813412618,1105.733861534528,0.2790370701758592,0.28236993727454707,0.3772145532600088,21,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.545301824868186,18.896368000620654,0.17205279868624684,0.1879768306074937,638.0370613479218,20.58184068864264,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,formula,,8.937023235689162e-08,8.937023235689162e-08,8.937023235689162e-08,False,False,4.468511617844895e-11,4.468511618044571e-11,,,gbar_char_logmean,sigma_char_rms,21660.17275912335,23170.208889232446,0.0,0.0,0.0,0,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.02955192190641,53.236780920756786,0.21456873998303921,0.216260082715879,251.4164593960225,14.789203493883676,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5005_rotation_curve.png,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,formula,,1451.0358753466394,1451.0358753466394,1451.0358753466394,False,False,0.931279801397186,13.551762368728827,,,gbar_char_logmean,sigma_char_rms,1316.8768980570999,2070.048818358792,0.4410264340159608,0.5265002566654471,0.5517254072044385,16,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,58.69423689550718,54.011787521077856,0.2592197601230429,0.29869904850546386,7236.332993749045,344.5872854166212,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5033_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5033_rotation_curve.png,ok,
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,formula,,1660.8507106382376,1660.8507106382376,1660.8507106382376,False,False,0.9218466425300421,11.79535559792681,,,gbar_char_logmean,sigma_char_rms,3173.368248375824,3114.545459378469,0.19839161446886996,0.0,0.3222308157010671,13,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.34257282307404,51.529151477679065,0.28078374542059226,0.2820863435845968,93915.70041685064,3478.3592746981717,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5055_rotation_curve.png,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,formula,,1396.5288321367939,1396.5288321367939,1396.5288321367939,False,False,0.7087233484333291,2.4331622346705943,,,gbar_char_logmean,sigma_char_rms,4393.762316831684,4048.743956016753,0.01914677196236569,0.0,0.056991937588322585,3,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.59184503741358,31.40532954004045,0.13854598090684578,0.13206924789598626,2410.899100294664,133.9388389052591,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5371_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5371_rotation_curve.png,ok,
NGC5585,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5585_normalized.csv,formula,,1036.1431243247323,1036.1431243247323,1036.1431243247323,False,False,0.8555023871074877,5.920529550504562,,,gbar_char_logmean,sigma_char_rms,1093.1413466299566,928.9264754329391,0.39398079161842564,0.3154068830047469,0.5685936516969425,13,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.049415700200612,15.27780353914814,0.21896168347752817,0.22969097926251944,2609.339066677023,113.44952463813142,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5585_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5585_rotation_curve.png,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,formula,,1331.057917763091,1331.057917763091,1331.057917763091,False,False,0.8685573736377122,6.607882067448635,,,gbar_char_logmean,sigma_char_rms,1250.7879660404624,1428.5507842734771,0.34198288085125744,0.33888576249707686,0.4095540413701176,19,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,41.52725095948378,35.12228720675851,0.16140535617174676,0.1628657100029487,4441.265123346521,246.73695129702895,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5907_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5907_rotation_curve.png,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,formula,,1577.7832999163907,1577.7832999163907,1577.7832999163907,False,False,0.9581809317175236,22.91253657889441,,,gbar_char_logmean,sigma_char_rms,3347.1764769820966,3039.027176141767,0.6041410391492216,0.5939204273417038,0.6128756297855752,33,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,77.74221157384598,76.96317471350295,0.27053572268282483,0.2681742156969856,7977.28327588852,249.29010237151624,33,33,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC5985_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC5985_rotation_curve.png,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,formula,,1253.4439832709104,1253.4439832709104,1253.4439832709104,False,False,0.9096286966767375,10.06545953446032,,,gbar_char_logmean,sigma_char_rms,1362.6143442616171,1428.604068416839,0.47702125017645103,0.35375936727497803,0.6060463702932726,40,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.347811240958684,31.041565161094944,0.20555189419919478,0.17728253209380312,3960.4553850462507,92.10361360572676,44,44,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC6015_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC6015_rotation_curve.png,ok,
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,formula,,1476.1553291936586,1476.1553291936586,1476.1553291936586,False,False,0.7419841844159571,2.875731407148073,,,gbar_char_logmean,sigma_char_rms,6786.696482982172,7362.152935486702,0.011275663997973447,0.0,0.03662001091819528,3,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.83533141572916,40.66740794932466,0.17118327648732498,0.1775811554198717,1353.2152683978898,61.50978492717681,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_145803_formula\figures\NGC6195_rotation_curve.png,ok,
