kautsch_name,kautsch_sdss,RA_match_deg,DE_match_deg,nearest_sparc_name,nearest_sep_deg
J123151.17+060733.6,J123151.17+060733.6,187.96323333,6.12600694,UGC07261,15.08086386063882
J123157.42-025159.0,J123157.42-025159.0,187.98928333,-2.86640778,DDO161,16.4607165049336
J123209.67-010543.0,J123209.67-010543.0,188.040325,-1.09528611,DDO161,18.030907719105787
J123211.73+662321.6,J123211.73+662321.6,188.0488875,66.38935944,UGC08490,10.32978336010785
J123219.81+043052.3,J123219.81+043052.3,188.0825625,4.51455306,UGC07261,16.670394041368542
J123221.39-001700.0,J123221.39-001700.0,188.0891625,-0.28335861,DDO161,18.75219012334477
J123223.52+054248.9,J123223.52+054248.9,188.09803333,5.71358944,UGC07261,15.513982205130011
J123229.71+053414.2,J123229.71+053414.2,188.1238,5.57061944,UGC07261,15.658686924305579
J123236.09+023931.3,J123236.09+023931.3,188.15040833,2.6587175,UGC07261,18.49096492004439
J123244.60+651556.0,J123244.60+651556.0,188.1858625,65.26558167,UGC08490,9.5442690983273
J123255.58+641827.9,J123255.58+641827.9,188.2315875,64.30777028,UGC08490,8.953948661458435
J123259.61+045037.7,J123259.61+045037.7,188.24840833,4.8438325,UGC07261,16.392838466439418
J123308.39+042451.8,J123308.39+042451.8,188.28497083,4.41440722,UGC07261,16.817402445590087
J123317.92+050737.9,J123317.92+050737.9,188.32469583,5.12720194,UGC07261,16.139091158481982
J123332.83+021738.4,J123332.83+021738.4,188.38679167,2.29402194,UGC07261,18.899737308168056
J123336.86+054938.0,J123336.86+054938.0,188.40359583,5.82724472,UGC07261,15.48701018508604
J123342.43+054842.6,J123342.43+054842.6,188.42680833,5.81184333,UGC07261,15.508283340998895
J123357.24+015112.0,J123357.24+015112.0,188.488525,1.85334417,UGC07261,19.35198298907067
J123400.12+035448.8,J123400.12+035448.8,188.500525,3.91356361,UGC07261,17.356463121863975
J123422.02+021931.2,J123422.02+021931.2,188.59175833,2.32536056,UGC07261,18.917523333645672
J123434.55+024217.2,J123434.55+024217.2,188.64399167,2.70478139,UGC07261,18.562322912765428
J123438.80-034122.6,J123438.80-034122.6,188.66167083,-3.68962333,DDO161,15.422719182186656
J123451.87+015259.5,J123451.87+015259.5,188.71614583,1.88321278,UGC07261,19.37659454864609
J123502.39+052532.5,J123502.39+052532.5,188.75996667,5.42571,UGC07261,15.973456940356755
J123530.37+611215.5,J123530.37+611215.5,188.87655417,61.20430944,UGC08490,7.332573880732539
J123533.17+014224.3,J123533.17+014224.3,188.8882375,1.70675444,UGC07261,19.589705935740398
J123536.57+030204.3,J123536.57+030204.3,188.9023875,3.03452833,UGC07261,18.309639382860823
J123538.68-001221.6,J123538.68-001221.6,188.91119583,-0.20600333,DDO161,18.51094399873753
J123558.64+014953.0,J123558.64+014953.0,188.99437083,1.83139,UGC07261,19.495575462550867
J123636.58-032337.5,J123636.58-032337.5,189.15243333,-3.39376639,DDO161,15.478490476206765
J123639.78+040758.4,J123639.78+040758.4,189.16579167,4.13289917,UGC07261,17.328022673213045
J123647.87+033046.4,J123647.87+033046.4,189.19946667,3.51290361,UGC07261,17.931223020453753
J123654.94+013650.4,J123654.94+013650.4,189.22894167,1.61402528,UGC07261,19.765957546409677
J123743.84-014713.0,J123743.84-014713.0,189.4327,-1.78696139,DDO161,16.84862611969402
J123805.34-000137.3,J123805.34-000137.3,189.52225833,-0.02703056,DDO161,18.467435726295243
J123806.37-002413.0,J123806.37-002413.0,189.52656667,-0.40362278,DDO161,18.11095450372275
J123815.32+010815.2,J123815.32+010815.2,189.56385833,1.13756611,DDO161,19.557325932574567
J123835.92+012408.2,J123835.92+012408.2,189.64966667,1.40228556,DDO161,19.782962973207514
J123851.43+013706.0,J123851.43+013706.0,189.714325,1.61834806,UGC07261,19.893829885483502
J123905.11-022900.8,J123905.11-022900.8,189.77132917,-2.48357389,DDO161,16.07658547965275
J123928.19+041604.2,J123928.19+041604.2,189.867475,4.26785833,UGC07261,17.417872241351485
J123932.36+030236.1,J123932.36+030236.1,189.88487083,3.0433825,UGC07261,18.583455206778737
J123940.80+032524.8,J123940.80+032524.8,189.9200125,3.42357694,UGC07261,18.233587913094812
J124005.74-020032.4,J124005.74-020032.4,190.02395833,-2.0090225,DDO161,16.43199965624466
J124017.67+033551.4,J124017.67+033551.4,190.0736625,3.59762222,UGC07261,18.118469927881897
J124029.15+050150.8,J124029.15+050150.8,190.12145833,5.03080556,UGC07261,16.7879961401349
J124106.65-003734.2,J124106.65-003734.2,190.2777375,-0.62618806,DDO161,17.659561216926893
J124128.91-031513.4,J124128.91-031513.4,190.3705,-3.25372417,DDO161,15.144141266041942
J124142.57-024532.9,J124142.57-024532.9,190.4274125,-2.75915639,DDO161,15.589877787693053
J124205.28+024730.8,J124205.28+024730.8,190.52201667,2.79189972,UGC07261,19.027098521147288
J124229.83+053354.8,J124229.83+053354.8,190.62430833,5.56524083,F574-2,16.271247622791957
J124236.17-004440.0,J124236.17-004440.0,190.65074167,-0.74445694,DDO161,17.436410668058862
J124254.06-002953.5,J124254.06-002953.5,190.72528333,-0.49820833,DDO161,17.651479408555485
J124259.27+004155.6,J124259.27+004155.6,190.74697083,0.698795,DDO161,18.797999958991692
J124305.77+633451.3,J124305.77+633451.3,190.77405417,63.58093528,UGC08490,7.623279314538371
J124320.07+680234.5,J124320.07+680234.5,190.83364583,68.04293889,UGC08490,10.903383398712453
J124325.12+041540.7,J124325.12+041540.7,190.85469167,4.2613275,F574-2,17.56101887267304
J124328.44-025000.1,J124328.44-025000.1,190.86852083,-2.83337917,DDO161,15.37767922742178
J124333.55+014836.8,J124333.55+014836.8,190.8898125,1.81024639,DDO161,19.83777187796627
J124353.90+001000.3,J124353.90+001000.3,190.97458333,0.16676,DDO161,18.225105568853444
J124358.96-031805.6,J124358.96-031805.6,190.99569167,-3.30158028,DDO161,14.893212183635185
J124420.51+655639.3,J124420.51+655639.3,191.0854875,65.94426083,UGC08490,9.164138602882575
J124427.23+643229.3,J124427.23+643229.3,191.1134875,64.54147861,UGC08490,8.13378354718791
J124429.74+010840.8,J124429.74+010840.8,191.12393333,1.14467139,DDO161,19.135482446403515
J124430.17+615114.3,J124430.17+615114.3,191.12570833,61.85399444,UGC08490,6.56938911772801
J124430.55+021059.9,J124430.55+021059.9,191.1273,2.18331917,F574-2,19.62784074872624
J124431.62+005121.2,J124431.62+005121.2,191.13177917,0.85590028,DDO161,18.853255347134027
J124442.73+040411.9,J124442.73+040411.9,191.17807083,4.06998917,F574-2,17.740490275815628
J124508.59-002742.7,J124508.59-002742.7,191.2858,-0.461885,DDO161,17.538026615391185
J124512.99-012001.1,J124512.99-012001.1,191.30413333,-1.33364194,DDO161,16.690595645105365
J124522.18+051311.1,J124522.18+051311.1,191.34244583,5.21975222,F574-2,16.587136210646218
J124536.59-014336.4,J124536.59-014336.4,191.4024875,-1.72678,DDO161,16.285429504117115
J124600.86+643409.6,J124600.86+643409.6,191.50360833,64.56934361,UGC08490,8.033103025631421
J124608.28+042636.7,J124608.28+042636.7,191.53452083,4.44355389,F574-2,17.36049486176733
J124624.12+040945.6,J124624.12+040945.6,191.6005125,4.16268778,F574-2,17.640894202583606
J124626.49+003121.2,J124626.49+003121.2,191.6104,0.52256722,DDO161,18.418163584891747
J124633.31+031759.0,J124633.31+031759.0,191.63880833,3.29974111,F574-2,18.503678746005413
J124643.58+045815.2,J124643.58+045815.2,191.68161667,4.97091194,F574-2,16.83242802819907
J124650.17+040806.9,J124650.17+040806.9,191.70907083,4.13525222,F574-2,17.668084906289398
J124708.17+040809.8,J124708.17+040809.8,191.7840625,4.13606139,F574-2,17.667473359224186
J124711.82-020334.7,J124711.82-020334.7,191.79925833,-2.05966444,DDO161,15.862903974207264
J124717.52-024338.6,J124717.52-024338.6,191.8230125,-2.7274,DDO161,15.210299163418547
J124734.50+040622.7,J124734.50+040622.7,191.89378333,4.10631694,F574-2,17.698044950474426
J124752.98-011109.0,J124752.98-011109.0,191.970775,-1.18584861,DDO161,16.672391466565095
J124818.04+010312.6,J124818.04+010312.6,192.0751875,1.05350222,DDO161,18.841254779062627
J124828.29+032625.4,J124828.29+032625.4,192.11787917,3.44040333,F574-2,18.367475236447124
J124848.54+044038.4,J124848.54+044038.4,192.2022875,4.67734222,F574-2,17.132988888760856
J124849.73+053537.7,J124849.73+053537.7,192.2072125,5.59380806,F574-2,16.21704078020526
J124859.09+003256.8,J124859.09+003256.8,192.24623333,0.54912083,DDO161,18.31348409191059
J124914.57-025348.5,J124914.57-025348.5,192.31070833,-2.89681722,DDO161,14.928855063274504
J124929.03+040159.9,J124929.03+040159.9,192.37098333,4.03331778,F574-2,17.782038140976688
J124934.11+035523.2,J124934.11+035523.2,192.39215,3.92311833,F574-2,17.89292990085731
J124943.27+044610.4,J124943.27+044610.4,192.43030417,4.76956528,F574-2,17.04858006123042
J124950.21+025104.5,J124950.21+025104.5,192.45922917,2.85126556,F574-2,18.966535436813743
J124957.70+040452.2,J124957.70+040452.2,192.490425,4.0811725,F574-2,17.73886319178441
J125038.95+012752.3,J125038.95+012752.3,192.66231667,1.46452889,DDO161,19.142180138145605
J125047.45+633428.6,J125047.45+633428.6,192.69771667,63.57461556,UGC08490,6.965749119709152
J125110.37+043559.1,J125110.37+043559.1,192.79324583,4.5997625,F574-2,17.236349865876168
J125112.84-022525.1,J125112.84-022525.1,192.80352083,-2.423645,DDO161,15.289007124792885
J125115.88+641518.2,J125115.88+641518.2,192.8161875,64.25507417,UGC08490,7.41381029053056
J125119.67+043250.3,J125119.67+043250.3,192.83198333,4.54731861,F574-2,17.291048287170273
J125140.08+060331.3,J125140.08+060331.3,192.9170125,6.05870028,F574-2,15.788760557452466
J125200.28+032950.9,J125200.28+032950.9,193.00117917,3.49749167,F574-2,18.349578671697696
J125205.71+043141.0,J125205.71+043141.0,193.0238125,4.52807139,F574-2,17.32307161704566
J125208.49+043719.4,J125208.49+043719.4,193.03541667,4.62207417,F574-2,17.23015856526926
J125221.49+020128.0,J125221.49+020128.0,193.089575,2.02446,UGC09037,19.62177764623932
J125237.42+024656.0,J125237.42+024656.0,193.15593333,2.78224306,F574-2,19.073863328651825
J125245.74+623856.6,J125245.74+623856.6,193.19058333,62.64906556,UGC08490,6.188486079086032
J125252.55-020530.2,J125252.55-020530.2,193.2189625,-2.09173417,DDO161,15.542702547251995
J125326.04-021525.9,J125326.04-021525.9,193.3585,-2.25721139,DDO161,15.35725553082313
J125339.79+013428.6,J125339.79+013428.6,193.41580417,1.57461583,DDO161,19.144829932915137
J125349.26-022800.4,J125349.26-022800.4,193.45525833,-2.4667925,DDO161,15.135367098046387
J125400.11+625936.7,J125400.11+625936.7,193.500475,62.99353528,UGC08490,6.305863669372777
J125405.37+001031.0,J125405.37+001031.0,193.52240833,0.17530222,DDO161,17.74308019833619
J125413.26+621553.3,J125413.26+621553.3,193.55525,62.26480917,UGC08490,5.81839274860231
J125415.87+024545.1,J125415.87+024545.1,193.56615417,2.76253694,UGC09037,18.97458754030904
J125416.09+024359.4,J125416.09+024359.4,193.5670625,2.73318361,UGC09037,18.980713410783974
J125416.37-032331.1,J125416.37-032331.1,193.5682375,-3.39197889,DDO161,14.203773168390148
J125426.89+033702.6,J125426.89+033702.6,193.61204167,3.61741611,F574-2,18.28067984572844
J125430.85+024424.5,J125430.85+024424.5,193.6285625,2.74015583,UGC09037,18.919402257511994
J125431.59+050957.3,J125431.59+050957.3,193.6316625,5.16593444,F574-2,16.742547348199974
J125520.77+050627.4,J125520.77+050627.4,193.83656667,5.10763667,F574-2,16.82378757847696
J125527.83+040107.5,J125527.83+040107.5,193.86596667,4.01877361,F574-2,17.908604048453903
J125537.58-001222.4,J125537.58-001222.4,193.90661667,-0.20622972,DDO161,17.319451684094897
J125538.89-001553.6,J125538.89-001553.6,193.91205833,-0.26490528,DDO161,17.260530743601706
J125548.57+045904.0,J125548.57+045904.0,193.9523875,4.98447111,F574-2,16.9601597960829
J125554.29+633641.8,J125554.29+633641.8,193.97625,63.61161306,UGC08490,6.59476439567671
J125558.78+023934.6,J125558.78+023934.6,193.99493333,2.65961611,UGC09037,18.584110801129043
J125606.19+053052.9,J125606.19+053052.9,194.02582917,5.51470861,F574-2,16.443819976205607
J125618.47-010155.8,J125618.47-010155.8,194.07697917,-1.03219278,DDO161,16.480195197089472
J125619.78+033845.6,J125619.78+033845.6,194.08242917,3.64600528,UGC09037,18.278108047955843
J125712.12-014224.0,J125712.12-014224.0,194.3005375,-1.70668111,DDO161,15.787101509792349
J125724.86-003720.9,J125724.86-003720.9,194.35361667,-0.62248639,DDO161,16.862346394660992
J125739.35+624419.3,J125739.35+624419.3,194.4139625,62.73871056,UGC08490,5.827950616174026
J125757.41+622622.8,J125757.41+622622.8,194.4892125,62.43968667,UGC08490,5.597703398267656
J125803.54+015804.3,J125803.54+015804.3,194.51478333,1.96786806,UGC09037,18.26901393725826
J125831.02+022830.3,J125831.02+022830.3,194.62929167,2.47508917,UGC09037,18.018816104631966
J125836.07+014224.0,J125836.07+014224.0,194.65031667,1.70667444,UGC09037,18.216754845220194
J125901.75-033521.1,J125901.75-033521.1,194.7573,-3.58919778,DDO161,13.873006476838754
J125922.46+012636.2,J125922.46+012636.2,194.8436,1.44340917,UGC09037,18.114835428289254
J125928.50-012218.5,J125928.50-012218.5,194.86877083,-1.37180778,DDO161,16.07842443625061
J130026.32+011020.9,J130026.32+011020.9,195.10966667,1.17249694,UGC09037,17.952021946514165
J130030.54+002848.4,J130030.54+002848.4,195.1272875,0.48011667,DDO161,17.916129005105386
J130031.12-021105.0,J130031.12-021105.0,195.12969583,-2.18473778,DDO161,15.253358317582896
J130103.67-015712.2,J130103.67-015712.2,195.2653,-1.95339417,DDO161,15.479223675165684
J130104.07+003424.3,J130104.07+003424.3,195.26699167,0.57342556,DDO161,18.004687564059278
J130106.81-032234.3,J130106.81-032234.3,195.27840417,-3.37620722,DDO161,14.056854915427197
J130110.30-031335.6,J130110.30-031335.6,195.29295,-3.22657806,DDO161,14.205855771535486
J130122.73+042735.5,J130122.73+042735.5,195.344725,4.45988417,UGC09037,16.89080992602806
J130158.47+030602.6,J130158.47+030602.6,195.49365,3.100735,UGC09037,17.024795184513177
J130159.54+622032.6,J130159.54+622032.6,195.49808333,62.34238917,UGC08490,5.194321718099206
J130208.00+060104.8,J130208.00+060104.8,195.53336667,6.01801306,F574-2,16.215376585128368
J130212.48+052951.0,J130212.48+052951.0,195.55200833,5.49750222,UGC09037,16.542456255189634
J130213.13-024351.0,J130213.13-024351.0,195.554725,-2.7308375,DDO161,14.69449585530042
J130227.26-012513.3,J130227.26-012513.3,195.61360417,-1.4203625,DDO161,16.003950931619144
J130242.35-021813.6,J130242.35-021813.6,195.67647083,-2.30380444,DDO161,15.119880795712625
J130248.72+030103.5,J130248.72+030103.5,195.70301667,3.0176525,UGC09037,16.842718407338975
J130315.99+012806.9,J130315.99+012806.9,195.81665417,1.46859417,UGC09037,17.1869002274391
J130329.56+034150.7,J130329.56+034150.7,195.87318333,3.69744361,UGC09037,16.519148797386865
J130330.76-021400.0,J130330.76-021400.0,195.87816667,-2.2333575,DDO161,15.189781521182377
J130338.32+014537.0,J130338.32+014537.0,195.9097,1.7602925,UGC09037,17.003747678784862
J130347.10-024122.3,J130347.10-024122.3,195.94628333,-2.68953722,DDO161,14.734017103793787
J130353.17+024553.7,J130353.17+024553.7,195.971575,2.76492194,UGC09037,16.649170434875913
J130357.32+054148.3,J130357.32+054148.3,195.98885833,5.69676778,UGC09037,16.08922346838603
J130358.92+020613.7,J130358.92+020613.7,195.99552917,2.10381556,UGC09037,16.81516016432947
J130409.25+053311.6,J130409.25+053311.6,196.03854583,5.55323556,UGC09037,16.054989840209107
J130436.82+045326.1,J130436.82+045326.1,196.15342083,4.89058389,UGC09037,16.026820887272876
J130439.98+034329.0,J130439.98+034329.0,196.1665875,3.72472444,UGC09037,16.227380744237205
J130447.00+035417.8,J130447.00+035417.8,196.19583333,3.90495361,UGC09037,16.160662621458968
J130452.16+612252.6,J130452.16+612252.6,196.21735833,61.38127833,UGC08490,4.285919381993237
J130453.49+054001.0,J130453.49+054001.0,196.22290833,5.66695722,UGC09037,15.860531786924925
J130510.22-023516.7,J130510.22-023516.7,196.29261667,-2.58797528,DDO161,14.84231814841549
J130514.63-002223.9,J130514.63-002223.9,196.31098333,-0.37330611,DDO161,17.056576102626273
J130535.66+041625.3,J130535.66+041625.3,196.39859167,4.27369639,UGC09037,15.889647493195172
J130558.63+035723.1,J130558.63+035723.1,196.49432917,3.95643556,UGC09037,15.858663241417089
J130602.26+673411.0,J130602.26+673411.0,196.50944167,67.56974861,UGC08490,9.523888843040526
J130614.15+013030.7,J130614.15+013030.7,196.55897917,1.50853056,UGC09037,16.475152866962482
J130705.09+031320.2,J130705.09+031320.2,196.7712375,3.22229972,UGC09037,15.758937690723211
J130727.87+044546.4,J130727.87+044546.4,196.8661625,4.76289889,UGC09037,15.345095050069574
J130730.88+021937.3,J130730.88+021937.3,196.87870417,2.32704389,UGC09037,15.906597679099445
J130744.24-003425.5,J130744.24-003425.5,196.93436667,-0.57376972,DDO161,16.88491031956988
J130750.22-005206.3,J130750.22-005206.3,196.95928333,-0.8684375,DDO161,16.59249261957599
J130803.08+005735.7,J130803.08+005735.7,197.01285833,0.9599225,UGC09037,16.251484255906192
J130806.25+000541.0,J130806.25+000541.0,197.02604167,0.09473194,UGC09037,16.58849954872979
J130811.82+044504.5,J130811.82+044504.5,197.04928333,4.75127306,UGC09037,15.166960285856538
J130825.39+612735.1,J130825.39+612735.1,197.10582917,61.45977444,UGC08490,4.033135565985438
J130835.14-001752.0,J130835.14-001752.0,197.14645417,-0.29779972,UGC09037,16.651080157336953
J130850.97+030506.2,J130850.97+030506.2,197.2123875,3.08507556,UGC09037,15.369506744828625
J130852.33+055949.1,J130852.33+055949.1,197.21804167,5.99697333,UGC09037,14.84382823033567
J130853.12+653952.0,J130853.12+653952.0,197.22135833,65.66445389,UGC08490,7.635787381611559
J130929.77+045035.3,J130929.77+045035.3,197.37405417,4.84314389,UGC09037,14.832672608076328
J131027.59-020415.1,J131027.59-020415.1,197.61499583,-2.07088861,DDO161,15.45310414838997
J131036.82+045250.0,J131036.82+045250.0,197.65342917,4.88057194,UGC09037,14.551914962830967
J131039.41+654954.6,J131039.41+654954.6,197.66424167,65.83184806,UGC08490,7.731666111084975
J131040.42-002932.0,J131040.42-002932.0,197.66843333,-0.4922325,UGC09037,16.27566627062874
J131041.99+003927.9,J131041.99+003927.9,197.67497917,0.65776222,UGC09037,15.76354970979607
J131055.41+030055.0,J131055.41+030055.0,197.73089583,3.01528222,UGC09037,14.890760603975037
J131123.41+032439.7,J131123.41+032439.7,197.84756667,3.41103139,UGC09037,14.671897347963533
J131135.04+050150.0,J131135.04+050150.0,197.8960375,5.03055944,UGC09037,14.289548380428105
J131150.74+671013.4,J131150.74+671013.4,197.96142083,67.17039028,UGC08490,8.978447236258445
J131154.94+050745.1,J131154.94+050745.1,197.97892917,5.12921694,UGC09037,14.193014747846842
J131159.07+050805.9,J131159.07+050805.9,197.99614583,5.13499222,UGC09037,14.175200833547422
J131208.40+025915.0,J131208.40+025915.0,198.03502083,2.98752694,UGC09037,14.607459239237706
J131305.04+054048.7,J131305.04+054048.7,198.27102083,5.68021944,UGC09037,13.832795583956392
J131324.61-015012.1,J131324.61-015012.1,198.3525625,-1.83670472,DDO161,15.783769637803895
J131345.13+041903.5,J131345.13+041903.5,198.43808333,4.31765694,UGC09037,13.88722514739852
J131350.96-033622.5,J131350.96-033622.5,198.46235417,-3.60626111,DDO161,14.057660536560272
J131416.05-020429.8,J131416.05-020429.8,198.5669125,-2.074945,DDO161,15.583532725789
