preferred_name,catalog_name_normalized,MType,gmag,rmag,imag,gmue,rmue,imue,z,e_z,RAJ2000_deg,DEJ2000_deg,RAJ2000,DEJ2000,axial_ratio_r,major_diam_r_arcsec,edge_likelihood_r,source_catalog,_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,SDSS,e_gmag,e_rmag,e_imag,el(g),el(r),el(i),CI(g),CI(r),CI(i),Diam(g),Diam(r),Diam(i),a/b(g),a/b(r),a/b(i),kautsch_name,kautsch_name_norm,kautsch_catalog_token,RA_match_deg,DE_match_deg,kautsch_sdss_norm,kautsch_sdss_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
J132247.05-001347.6,J132247.05001347.6,Sa(f) ,17.12,16.21,15.8,20.03,19.13,18.72,0.0823,7.024e-05,200.69605833,-0.22991167,13 22 47.054,-00 13 47.68,2.643,32.117,0.302,Kautsch 2006,319.60333879,61.62302663,200.69605833,-0.22991167,200.05517896,0.03100776,199.20433785,7.86826508,J132247.05-001347.6,0.03,0.02,0.02,0.308,0.302,0.302,3.201,3.221,3.355,30.012,32.117,33.928,3.163,2.643,2.703,J132247.05-001347.6,J132247.05-001347.6,J132247.05-001347.6,200.69605833,-0.22991167,J132247.05-001347.6,J132247.05-001347.6,False,unmatched,,,
J132253.40-032755.1,J132253.40032755.1,Sd(f) ,16.9,16.74,16.86,22.25,22.09,22.22,0.0149,5.927e-05,200.72252917,-3.46533083,13 22 53.407,-03 27 55.19,5.569,47.942,0.82,Kautsch 2006,318.07279441,58.47877889,200.72252917,-3.46533083,200.07616459,-3.20444626,200.44814932,4.8781157,J132253.40-032755.1,0.11,0.36,0.05,0.836,0.82,0.808,2.106,2.118,2.184,47.901,47.942,34.856,6.099,5.569,3.798,J132253.40-032755.1,J132253.40-032755.1,J132253.40-032755.1,200.72252917,-3.46533083,J132253.40-032755.1,J132253.40-032755.1,False,unmatched,,,
J132257.73+613611.5,J132257.73+613611.5,Scd(f),16.52,16.03,15.73,21.83,21.35,21.04,,,200.74055833,61.60321583,13 22 57.734,+61 36 11.58,5.565,55.509,0.77,Kautsch 2006,116.38379182,55.12243704,200.74055833,61.60321583,200.28121159,61.86382779,156.28271197,60.93620417,J132257.73+613611.5,0.04,0.02,0.01,0.783,0.77,0.762,2.548,2.685,2.751,50.181,55.509,55.475,5.383,5.565,5.183,J132257.73+613611.5,J132257.73+613611.5,J132257.73+613611.5,200.74055833,61.60321583,J132257.73+613611.5,J132257.73+613611.5,False,unmatched,,,
J132302.65-031541.2,J132302.65031541.2,Sd(f) ,17.09,16.6,16.33,23.06,22.57,22.3,0.0231,5.561e-05,200.76106667,-3.26146639,13 23 02.656,-03 15 41.28,5.111,48.809,0.808,Kautsch 2006,318.236053,58.66797376,200.76106667,-3.26146639,200.11503864,-3.00064775,200.40756045,5.0815996,J132302.65-031541.2,0.02,0.01,0.03,0.813,0.808,0.791,2.299,2.431,2.484,44.265,48.809,48.982,5.28,5.111,4.602,J132302.65-031541.2,J132302.65-031541.2,J132302.65-031541.2,200.76106667,-3.26146639,J132302.65-031541.2,J132302.65-031541.2,False,unmatched,,,
J132311.85+053535.1,J132311.85+053535.1,Scd(f),17.59,16.91,16.61,22.3,21.63,21.32,,,200.79937917,5.5931075,13 23 11.851,+05 35 35.19,4.255,33.556,0.764,Kautsch 2006,323.6893468,67.1760889,200.79937917,5.5931075,200.16843026,5.85383385,197.05798504,13.29693366,J132311.85+053535.1,0.03,0.02,0.05,0.777,0.764,0.756,2.323,2.412,2.375,30.213,33.556,34.739,4.285,4.255,4.172,J132311.85+053535.1,J132311.85+053535.1,J132311.85+053535.1,200.79937917,5.5931075,J132311.85+053535.1,J132311.85+053535.1,False,unmatched,,,
J132314.50+604721.0,J132314.50+604721.0,Scd(f),17.6,16.97,16.5,22.9,22.27,21.8,,,200.810425,60.78918056,13 23 14.502,+60 47 21.05,7.69,46.214,0.787,Kautsch 2006,116.01443028,55.90987542,200.810425,60.78918056,200.34560786,61.04967859,157.59046996,60.43238337,J132314.50+604721.0,0.03,0.03,0.05,0.819,0.787,0.771,2.175,2.48,2.582,40.974,46.214,48.882,6.993,7.69,7.108,J132314.50+604721.0,J132314.50+604721.0,J132314.50+604721.0,200.810425,60.78918056,J132314.50+604721.0,J132314.50+604721.0,False,unmatched,,,
J132333.32+042740.2,J132333.32+042740.2,Sc(f) ,16.74,16.2,15.96,21.32,20.78,20.55,,,200.8888375,4.46119056,13 23 33.321,+04 27 40.29,3.524,35.628,0.749,Kautsch 2006,323.01343993,66.07277558,200.8888375,4.46119056,200.25598066,4.72176796,197.58494976,12.2844595,J132333.32+042740.2,0.01,0.02,0.02,0.763,0.749,0.738,2.369,2.576,2.549,30.292,35.628,35.807,3.472,3.524,3.428,J132333.32+042740.2,J132333.32+042740.2,J132333.32+042740.2,200.8888375,4.46119056,J132333.32+042740.2,J132333.32+042740.2,False,unmatched,,,
J132351.36+020837.9,J132351.36+020837.9,Scd(f),16.93,16.49,16.27,21.75,21.32,21.09,,,200.9640375,2.14386389,13 23 51.369,+02 08 37.91,3.6,31.0,0.776,Kautsch 2006,321.56507341,63.83661529,200.9640375,2.14386389,200.32722313,2.40431985,198.55079812,10.16827233,J132351.36+020837.9,0.01,0.02,0.02,0.773,0.776,0.765,2.46,2.478,2.502,32.744,31.0,38.158,4.718,3.6,4.656,J132351.36+020837.9,J132351.36+020837.9,J132351.36+020837.9,200.9640375,2.14386389,J132351.36+020837.9,J132351.36+020837.9,False,unmatched,,,
J132438.16+051516.8,J132438.16+051516.8,Sa(f) ,16.43,15.64,15.25,20.74,19.94,19.55,,,201.1590125,5.25467139,13 24 38.163,+05 15 16.82,3.034,36.554,0.492,Kautsch 2006,324.27795028,66.74060144,201.1590125,5.25467139,200.52763569,5.51478215,197.53054607,13.12068022,J132438.16+051516.8,0.02,0.02,0.02,0.505,0.492,0.495,2.824,3.079,3.135,34.296,36.554,40.51,3.457,3.034,3.096,J132438.16+051516.8,J132438.16+051516.8,J132438.16+051516.8,201.1590125,5.25467139,J132438.16+051516.8,J132438.16+051516.8,False,unmatched,,,
J132447.95+033153.6,J132447.95+033153.6,Sc(f) ,17.33,17.07,16.94,22.17,21.91,21.78,,,201.199825,3.53156611,13 24 47.958,+03 31 53.64,3.924,32.545,0.731,Kautsch 2006,323.03848209,65.09280833,201.199825,3.53156611,200.56546221,3.79161163,198.23878774,11.54205597,J132447.95+033153.6,0.02,0.02,0.03,0.749,0.731,0.73,2.478,2.316,2.283,32.767,32.545,30.829,4.342,3.924,3.464,J132447.95+033153.6,J132447.95+033153.6,J132447.95+033153.6,201.199825,3.53156611,J132447.95+033153.6,J132447.95+033153.6,False,unmatched,,,
J132503.99+651420.2,J132503.99+651420.2,Sc(f) ,16.52,16.02,15.71,21.73,21.24,20.93,0.0424,9.808e-05,201.26662917,65.23896944,13 25 03.991,+65 14 20.29,3.361,41.347,0.685,Kautsch 2006,117.28428853,51.51894619,201.26662917,65.23896944,200.84399915,65.49864104,150.3890462,63.32398091,J132503.99+651420.2,0.01,0.03,0.02,0.698,0.685,0.684,2.294,2.335,2.334,38.802,41.347,44.181,3.682,3.361,3.56,J132503.99+651420.2,J132503.99+651420.2,J132503.99+651420.2,201.26662917,65.23896944,J132503.99+651420.2,J132503.99+651420.2,False,unmatched,,,
J132512.77+022505.2,J132512.77+022505.2,Irr(f),17.15,17.1,16.96,22.93,22.88,22.74,,,201.30325,2.41811139,13 25 12.780,+02 25 05.20,2.52,30.7,0.742,Kautsch 2006,322.48431188,64.00022023,201.30325,2.41811139,200.66697375,2.67798086,198.76475798,10.55010466,J132512.77+022505.2,0.02,0.06,0.05,0.754,0.742,0.733,2.208,2.086,2.1,34.581,30.7,39.889,3.323,2.52,3.518,J132512.77+022505.2,J132512.77+022505.2,J132512.77+022505.2,201.30325,2.41811139,J132512.77+022505.2,J132512.77+022505.2,False,unmatched,,,
J132525.69+044600.0,J132525.69+044600.0,Sb(f) ,16.53,15.64,15.19,21.28,20.39,19.94,,,201.35707083,4.7666725,13 25 25.697,+04 46 00.02,4.99,56.286,0.744,Kautsch 2006,324.34710739,66.21495059,201.35707083,4.7666725,200.72491989,5.02644082,197.90821337,12.74440541,J132525.69+044600.0,0.14,0.12,0.11,0.736,0.744,0.748,2.985,3.126,3.123,53.043,56.286,58.081,5.618,4.99,4.582,J132525.69+044600.0,J132525.69+044600.0,J132525.69+044600.0,201.35707083,4.7666725,J132525.69+044600.0,J132525.69+044600.0,False,unmatched,,,
J132546.57+615149.7,J132546.57+615149.7,Scd(f),16.55,16.0,15.59,22.27,21.73,21.31,,,201.44404583,61.86382361,13 25 46.571,+61 51 49.76,4.764,50.046,0.794,Kautsch 2006,115.9187596,54.79439391,201.44404583,61.86382361,200.99272506,62.12321147,156.30859394,61.35899005,J132546.57+615149.7,0.02,0.22,0.02,0.824,0.794,0.547,2.217,2.327,2.339,47.181,50.046,56.745,4.843,4.764,4.869,J132546.57+615149.7,J132546.57+615149.7,J132546.57+615149.7,201.44404583,61.86382361,J132546.57+615149.7,J132546.57+615149.7,False,unmatched,,,
J132640.47-003719.6,J132640.47003719.6,Scd(f),16.89,16.6,16.46,22.56,22.26,22.12,0.0173,4.493e-05,201.66862917,-0.62212778,13 26 40.471,-00 37 19.66,4.688,45.064,0.752,Kautsch 2006,321.33556053,60.98429964,201.66862917,-0.62212778,201.02704542,-0.36288961,200.26295728,7.86872112,J132640.47-003719.6,0.03,0.02,0.03,0.772,0.752,0.749,2.589,2.507,2.4,46.425,45.064,47.879,5.286,4.688,4.426,J132640.47-003719.6,J132640.47-003719.6,J132640.47-003719.6,201.66862917,-0.62212778,J132640.47-003719.6,J132640.47-003719.6,False,unmatched,,,
J132652.39+031648.9,J132652.39+031648.9,Sd(f) ,17.74,17.23,16.82,22.7,22.18,21.78,,,201.7183,3.28025778,13 26 52.392,+03 16 48.93,7.748,43.22,0.832,Kautsch 2006,324.01098447,64.69186662,201.7183,3.28025778,201.08363867,3.53939553,198.82474512,11.50491735,J132652.39+031648.9,0.35,0.13,0.18,0.85,0.832,0.818,2.378,2.279,2.304,34.655,43.22,39.645,6.338,7.748,5.594,J132652.39+031648.9,J132652.39+031648.9,J132652.39+031648.9,201.7183,3.28025778,J132652.39+031648.9,J132652.39+031648.9,False,unmatched,,,
J132702.66+025051.9,J132702.66+025051.9,Sb(f) ,17.5,16.99,16.7,21.87,21.36,21.08,,,201.7611,2.84777167,13 27 02.664,+02 50 51.98,3.618,32.098,0.685,Kautsch 2006,323.78486911,64.26833201,201.7611,2.84777167,201.12567949,3.10683485,199.03131133,11.12041335,J132702.66+025051.9,0.08,0.06,0.05,0.699,0.685,0.662,3.024,2.942,2.93,30.941,32.098,36.863,4.629,3.618,4.255,J132702.66+025051.9,J132702.66+025051.9,J132702.66+025051.9,201.7611,2.84777167,J132702.66+025051.9,J132702.66+025051.9,False,unmatched,,,
J132718.04+053809.1,J132718.04+053809.1,Scd(f),16.14,15.52,15.12,21.59,20.96,20.57,,,201.8251875,5.63587806,13 27 18.045,+05 38 09.16,3.512,46.42,0.781,Kautsch 2006,326.19047627,66.87421699,201.8251875,5.63587806,201.19477868,5.8948183,198.01192563,13.72555483,J132718.04+053809.1,0.01,0.02,0.01,0.792,0.781,0.775,2.372,2.25,2.341,42.521,46.42,44.678,3.712,3.512,3.129,J132718.04+053809.1,J132718.04+053809.1,J132718.04+053809.1,201.8251875,5.63587806,J132718.04+053809.1,J132718.04+053809.1,False,unmatched,,,
J132739.50+001918.2,J132739.50+001918.2,Scd(f),16.4,15.8,15.25,21.42,20.82,20.27,0.047,0.0001227,201.91459167,0.3217425,13 27 39.502,+00 19 18.27,3.938,42.465,0.782,Kautsch 2006,322.39695322,61.8169508,201.91459167,0.3217425,201.27468514,0.58054027,200.13743964,8.83617397,J132739.50+001918.2,0.03,0.04,0.02,0.819,0.782,0.764,2.33,2.555,2.67,40.963,42.465,40.377,4.438,3.938,3.142,J132739.50+001918.2,J132739.50+001918.2,J132739.50+001918.2,201.91459167,0.3217425,J132739.50+001918.2,J132739.50+001918.2,False,unmatched,,,
J132740.52+004116.7,J132740.52+004116.7,Sc(f) ,17.11,16.91,16.99,22.2,22.01,22.08,0.0184,5.085e-05,201.9188375,0.68797889,13 27 40.521,+00 41 16.72,3.003,32.631,0.661,Kautsch 2006,322.63825912,62.16524136,201.9188375,0.68797889,201.27958613,0.94676789,200.00287918,9.17747211,J132740.52+004116.7,0.02,0.04,0.06,0.653,0.661,0.648,2.925,2.573,2.264,33.159,32.631,30.203,3.701,3.003,2.83,J132740.52+004116.7,J132740.52+004116.7,J132740.52+004116.7,201.9188375,0.68797889,J132740.52+004116.7,J132740.52+004116.7,False,unmatched,,,
J132743.13+603347.1,J132743.13+603347.1,Sa(f) ,16.75,15.79,15.33,22.17,21.21,20.75,,,201.92972917,60.56310139,13 27 43.135,+60 33 47.16,3.357,55.621,0.5,Kautsch 2006,114.96774448,56.00061455,201.92972917,60.56310139,201.47234355,60.8216324,158.67025265,60.69699356,J132743.13+603347.1,0.02,0.01,0.01,0.422,0.5,0.5,2.718,2.826,3.005,44.221,55.621,60.506,3.432,3.357,3.24,J132743.13+603347.1,J132743.13+603347.1,J132743.13+603347.1,201.92972917,60.56310139,J132743.13+603347.1,J132743.13+603347.1,False,unmatched,,,
J132757.72+025548.2,J132757.72+025548.2,Scd(f),18.13,17.58,17.24,23.54,22.99,22.65,,,201.99050417,2.93006083,13 27 57.721,+02 55 48.22,6.89,37.365,0.797,Kautsch 2006,324.34555036,64.27264843,201.99050417,2.93006083,201.35528489,3.18871422,199.21613879,11.2828698,J132757.72+025548.2,0.06,0.15,0.07,0.817,0.797,0.783,2.532,2.648,2.884,34.749,37.365,32.857,6.949,6.89,4.908,J132757.72+025548.2,J132757.72+025548.2,J132757.72+025548.2,201.99050417,2.93006083,J132757.72+025548.2,J132757.72+025548.2,False,unmatched,,,
J132932.17+624927.0,J132932.17+624927.0,Scd(f),15.91,15.43,15.21,21.78,21.3,21.08,,,202.38405833,62.82418028,13 29 32.174,+62 49 27.05,3.493,61.029,0.766,Kautsch 2006,115.58765614,53.75745895,202.38405833,62.82418028,201.94901631,63.08186535,155.29421439,62.29884399,J132932.17+624927.0,0.01,0.02,0.01,0.782,0.766,0.749,2.441,2.494,2.423,51.785,61.029,64.576,3.457,3.493,3.42,J132932.17+624927.0,J132932.17+624927.0,J132932.17+624927.0,202.38405833,62.82418028,J132932.17+624927.0,J132932.17+624927.0,False,unmatched,,,
J132950.58+612620.8,J132950.58+612620.8,Sc(f) ,17.09,16.45,16.13,21.88,21.24,20.92,,,202.46076667,61.43911639,13 29 50.584,+61 26 20.82,2.571,31.433,0.616,Kautsch 2006,114.92281431,55.08791587,202.46076667,61.43911639,202.01459161,61.69667171,157.63534316,61.46068327,J132950.58+612620.8,0.02,0.02,0.02,0.619,0.616,0.601,2.245,2.433,2.41,30.465,31.433,32.371,3.054,2.571,2.508,J132950.58+612620.8,J132950.58+612620.8,J132950.58+612620.8,202.46076667,61.43911639,J132950.58+612620.8,J132950.58+612620.8,False,unmatched,,,
J133031.85+612435.5,J133031.85+612435.5,Scd(f),16.68,15.93,15.56,21.82,21.08,20.71,,,202.63274167,61.40987667,13 30 31.858,+61 24 35.56,3.624,39.603,0.755,Kautsch 2006,114.77071211,55.09461018,202.63274167,61.40987667,202.18775847,61.66711362,157.79250928,61.50530714,J133031.85+612435.5,0.02,0.02,0.03,0.757,0.755,0.746,2.329,2.268,2.146,35.896,39.603,37.125,3.625,3.624,3.032,J133031.85+612435.5,J133031.85+612435.5,J133031.85+612435.5,202.63274167,61.40987667,J133031.85+612435.5,J133031.85+612435.5,False,unmatched,,,
J133047.37+043913.8,J133047.37+043913.8,Scd(f),16.94,16.51,16.27,21.95,21.52,21.28,,,202.697375,4.65385806,13 30 47.370,+04 39 13.89,4.222,36.494,0.779,Kautsch 2006,327.3222847,65.64480693,202.697375,4.65385806,202.06552774,4.91121772,199.22073673,13.14536802,J133047.37+043913.8,0.01,0.03,0.02,0.786,0.779,0.772,2.447,2.45,2.507,34.977,36.494,38.65,4.659,4.222,4.084,J133047.37+043913.8,J133047.37+043913.8,J133047.37+043913.8,202.697375,4.65385806,J133047.37+043913.8,J133047.37+043913.8,False,unmatched,,,
J133053.96+012423.4,J133053.96+012423.4,Sb(f) ,16.96,16.06,15.59,21.09,20.19,19.72,,,202.72484583,1.40651389,13 30 53.963,+01 24 23.45,3.332,35.538,0.598,Kautsch 2006,324.77699087,62.59263361,202.72484583,1.40651389,202.08697471,1.66383353,200.4892032,10.14487713,J133053.96+012423.4,0.04,0.03,0.04,0.585,0.598,0.595,3.022,3.043,3.184,30.862,35.538,32.302,3.6,3.332,2.018,J133053.96+012423.4,J133053.96+012423.4,J133053.96+012423.4,202.72484583,1.40651389,J133053.96+012423.4,J133053.96+012423.4,False,unmatched,,,
J133059.61+620127.5,J133059.61+620127.5,Scd(f),14.88,14.57,14.43,21.52,21.2,21.06,,,202.74837917,62.02433306,13 30 59.611,+62 01 27.60,4.349,87.765,0.779,Kautsch 2006,114.95993263,54.48743877,202.74837917,62.02433306,202.30951444,62.28134929,156.86090503,61.93631704,J133059.61+620127.5,0.01,0.01,0.01,0.782,0.779,0.772,2.698,2.671,2.59,86.674,87.765,87.91,4.844,4.349,4.098,J133059.61+620127.5,J133059.61+620127.5,J133059.61+620127.5,202.74837917,62.02433306,J133059.61+620127.5,J133059.61+620127.5,False,unmatched,,,
J133112.50+044406.5,J133112.50+044406.5,Scd(f),18.12,17.65,17.28,23.01,22.54,22.16,,,202.8021,4.73515556,13 31 12.504,+04 44 06.56,6.734,38.683,0.796,Kautsch 2006,327.63066684,65.68158731,202.8021,4.73515556,202.17044389,4.99232077,199.28857899,13.26000078,J133112.50+044406.5,0.03,0.02,0.03,0.804,0.796,0.79,2.254,2.361,2.521,34.462,38.683,40.193,6.908,6.734,6.561,J133112.50+044406.5,J133112.50+044406.5,J133112.50+044406.5,202.8021,4.73515556,J133112.50+044406.5,J133112.50+044406.5,False,unmatched,,,
J133200.48+021054.7,J133200.48+021054.7,Sd(f) ,16.79,16.38,16.04,22.24,21.83,21.49,,,203.0020125,2.18188389,13 32 00.483,+02 10 54.78,4.756,44.204,0.827,Kautsch 2006,325.92743601,63.22786477,203.0020125,2.18188389,202.36562813,2.43868465,200.45661771,10.96762701,J133200.48+021054.7,0.02,0.14,0.02,0.842,0.827,0.818,2.214,2.373,2.382,54.601,44.204,50.612,7.328,4.756,5.564,J133200.48+021054.7,J133200.48+021054.7,J133200.48+021054.7,203.0020125,2.18188389,J133200.48+021054.7,J133200.48+021054.7,False,unmatched,,,
J133229.74+033543.8,J133229.74+033543.8,Sc(f) ,15.83,14.94,14.58,21.48,20.59,20.24,,,203.12394167,3.5955025,13 32 29.746,+03 35 43.81,2.907,60.867,0.66,Kautsch 2006,327.33515091,64.5041494,203.12394167,3.5955025,202.49024865,3.85206944,200.03257546,12.32434004,J133229.74+033543.8,0.19,0.01,0.02,0.684,0.66,0.655,2.368,2.578,2.707,64.94,60.867,58.022,5.008,2.907,2.525,J133229.74+033543.8,J133229.74+033543.8,J133229.74+033543.8,203.12394167,3.5955025,J133229.74+033543.8,J133229.74+033543.8,False,unmatched,,,
J133244.73+002024.4,J133244.73+002024.4,Sc(f) ,16.82,15.98,15.53,21.42,20.58,20.13,,,203.18637917,0.34013333,13 32 44.731,+00 20 24.48,3.158,33.77,0.638,Kautsch 2006,324.94898862,61.43349048,203.18637917,0.34013333,202.54654812,0.5965936,201.32598473,9.32636801,J133244.73+002024.4,0.01,0.01,0.01,0.653,0.638,0.638,2.457,2.524,2.559,31.667,33.77,37.385,3.625,3.158,3.161,J133244.73+002024.4,J133244.73+002024.4,J133244.73+002024.4,203.18637917,0.34013333,J133244.73+002024.4,J133244.73+002024.4,False,unmatched,,,
J133256.06+045648.9,J133256.06+045648.9,Sc(f) ,15.85,15.46,15.27,21.54,21.14,20.95,,,203.23360417,4.94692361,13 32 56.065,+04 56 48.92,3.56,58.815,0.643,Kautsch 2006,328.79269832,65.71335078,203.23360417,4.94692361,202.60251488,5.20327895,199.61617888,13.61803835,J133256.06+045648.9,0.01,0.01,0.01,0.652,0.643,0.631,2.46,2.595,2.527,54.348,58.815,56.269,3.397,3.56,3.232,J133256.06+045648.9,J133256.06+045648.9,J133256.06+045648.9,203.23360417,4.94692361,J133256.06+045648.9,J133256.06+045648.9,False,unmatched,,,
J133320.31+035529.9,J133320.31+035529.9,Sd(f) ,16.25,15.57,15.22,22.33,21.65,21.3,,,203.33464583,3.92498722,13 33 20.315,+03 55 29.95,5.243,67.222,0.83,Kautsch 2006,328.07737787,64.7311787,203.33464583,3.92498722,202.70164232,4.18115448,200.105905,12.70858048,J133320.31+035529.9,0.02,0.01,0.02,0.836,0.83,0.824,2.308,2.366,2.396,62.332,67.222,71.252,5.618,5.243,5.053,J133320.31+035529.9,J133320.31+035529.9,J133320.31+035529.9,203.33464583,3.92498722,J133320.31+035529.9,J133320.31+035529.9,False,unmatched,,,
J133324.32+033939.3,J133324.32+033939.3,Scd(f),17.6,17.17,16.87,22.29,21.85,21.56,,,203.3513625,3.66093778,13 33 24.327,+03 39 39.38,4.855,33.656,0.79,Kautsch 2006,327.88088523,64.48038006,203.3513625,3.66093778,202.71785987,3.91707417,200.223,12.46995841,J133324.32+033939.3,0.03,0.03,0.03,0.816,0.79,0.786,2.367,2.615,2.515,30.228,33.656,32.154,4.782,4.855,4.06,J133324.32+033939.3,J133324.32+033939.3,J133324.32+033939.3,203.3513625,3.66093778,J133324.32+033939.3,J133324.32+033939.3,False,unmatched,,,
J133403.66+044513.3,J133403.66+044513.3,Sb(f) ,14.91,14.18,13.8,21.31,20.58,20.19,,,203.51528333,4.7537175,13 34 03.668,+04 45 13.38,6.921,142.4,0.77,Kautsch 2006,329.23336844,65.425448,203.51528333,4.7537175,202.8839323,5.00953744,199.95844047,13.54441095,J133403.66+044513.3,0.06,0.04,0.02,0.767,0.77,0.758,2.921,3.142,3.099,131.764,142.4,133.988,7.129,6.921,5.708,J133403.66+044513.3,J133403.66+044513.3,J133403.66+044513.3,203.51528333,4.7537175,J133403.66+044513.3,J133403.66+044513.3,False,unmatched,,,
J133406.45+612516.7,J133406.45+612516.7,Sb(f) ,16.65,15.8,15.29,21.73,20.89,20.38,,,203.5269125,61.42132444,13 34 06.459,+61 25 16.77,2.684,41.002,0.677,Kautsch 2006,114.05866712,54.96573386,203.5269125,61.42132444,203.08943084,61.67686717,158.34785676,61.84253708,J133406.45+612516.7,0.01,0.01,0.01,0.686,0.677,0.69,2.704,2.778,2.885,40.422,41.002,47.831,3.433,2.684,3.003,J133406.45+612516.7,J133406.45+612516.7,J133406.45+612516.7,203.5269125,61.42132444,J133406.45+612516.7,J133406.45+612516.7,False,unmatched,,,
J133441.57+615936.1,J133441.57+615936.1,Sc(f) ,14.33,14.03,13.92,20.92,20.63,20.51,,,203.6732375,61.99338139,13 34 41.577,+61 59 36.17,2.809,81.239,0.674,Kautsch 2006,114.22763744,54.39782806,203.6732375,61.99338139,203.24194878,62.24863573,157.49163985,62.2560736,J133441.57+615936.1,0.01,0.01,0.01,0.685,0.674,0.669,2.354,2.394,2.334,81.137,81.239,79.592,3.171,2.809,2.588,J133441.57+615936.1,J133441.57+615936.1,J133441.57+615936.1,203.6732375,61.99338139,J133441.57+615936.1,J133441.57+615936.1,False,unmatched,,,
J133444.65+014218.3,J133444.65+014218.3,Sb(f) ,15.54,14.79,14.44,19.03,18.28,17.93,0.0317,7.292e-05,203.68605,1.70509139,13 34 44.652,+01 42 18.33,3.783,51.258,0.575,Kautsch 2006,326.95789945,62.53929305,203.68605,1.70509139,203.04886669,1.96059392,201.28338561,10.77927228,J133444.65+014218.3,0.05,0.05,0.05,0.538,0.575,0.573,3.078,3.149,3.161,44.209,51.258,49.251,3.711,3.783,2.689,J133444.65+014218.3,J133444.65+014218.3,J133444.65+014218.3,203.68605,1.70509139,J133444.65+014218.3,J133444.65+014218.3,False,unmatched,,,
J133607.12+024558.9,J133607.12+024558.9,Scd(f),16.93,16.35,15.97,22.18,21.6,21.22,0.0345,6.119e-05,204.02967083,2.7663725,13 36 07.121,+02 45 58.94,3.879,38.846,0.781,Kautsch 2006,328.53144862,63.39537618,204.02967083,2.7663725,203.39461233,3.02120458,201.20697101,11.89219473,J133607.12+024558.9,0.02,0.02,0.02,0.804,0.781,0.766,2.442,2.629,2.772,39.509,38.846,45.209,4.668,3.879,4.283,J133607.12+024558.9,J133607.12+024558.9,J133607.12+024558.9,204.02967083,2.7663725,J133607.12+024558.9,J133607.12+024558.9,False,unmatched,,,
J133612.23-010153.1,J133612.23010153.1,Sc(f) ,16.28,15.82,15.51,20.8,20.34,20.04,0.0597,4.809e-05,204.05099583,-1.03142972,13 36 12.239,-01 01 53.15,2.672,34.16,0.746,Kautsch 2006,325.66048157,59.85011128,204.05099583,-1.03142972,203.40851173,-0.77662593,202.65129165,8.37041355,J133612.23-010153.1,0.01,0.01,0.01,0.75,0.746,0.727,2.5,2.542,2.73,35.526,34.16,34.07,3.354,2.672,2.367,J133612.23-010153.1,J133612.23-010153.1,J133612.23-010153.1,204.05099583,-1.03142972,J133612.23-010153.1,J133612.23-010153.1,False,unmatched,,,
J133626.21+612554.1,J133626.21+612554.1,Sc(f) ,17.5,17.07,16.67,23.18,22.75,22.35,,,204.10924167,61.43170028,13 36 26.218,+61 25 54.12,4.8,44.509,0.744,Kautsch 2006,113.60084021,54.87382809,204.10924167,61.43170028,203.67664741,61.68610586,158.70589163,62.0646663,J133626.21+612554.1,0.03,0.16,0.03,0.765,0.744,0.74,2.438,2.343,2.459,44.018,44.509,59.722,6.159,4.8,6.972,J133626.21+612554.1,J133626.21+612554.1,J133626.21+612554.1,204.10924167,61.43170028,J133626.21+612554.1,J133626.21+612554.1,False,unmatched,,,
J133642.08+034836.3,J133642.08+034836.3,Sc(f) ,17.33,16.97,16.91,23.1,22.75,22.69,,,204.17534583,3.81009194,13 36 42.083,+03 48 36.33,3.403,41.464,0.64,Kautsch 2006,329.76732329,64.29750899,204.17534583,3.81009194,203.542378,4.06463488,200.94789368,12.9151702,J133642.08+034836.3,0.05,0.02,0.05,0.637,0.64,0.592,2.309,2.382,2.29,40.89,41.464,37.424,3.974,3.403,2.789,J133642.08+034836.3,J133642.08+034836.3,J133642.08+034836.3,204.17534583,3.81009194,J133642.08+034836.3,J133642.08+034836.3,False,unmatched,,,
